transaction_id,order_date,product_category,region,units_sold,price_per_unit,revenue
HM_110335,2025-08-08 08:16:59.966763,Footwear,North America,3,70,210
HM_110336,2024-02-28 08:16:59.966763,Bottoms,North America,3,40,120
HM_110337,2024-11-10 08:16:59.966763,Dresses,Europe,1,60,60
HM_110338,2025-02-26 08:16:59.966763,Bottoms,South America,3,40,120
HM_110339,2024-11-23 08:16:59.966763,Outerwear,South America,2,90,180
HM_110340,2025-11-26 08:16:59.966763,Tops,Asia,1,25,25
HM_110341,2025-06-29 08:16:59.966763,Accessories,Europe,1,15,15
HM_110342,2025-02-02 08:16:59.966763,Tops,Europe,2,25,50
HM_110343,2025-03-14 08:16:59.966763,Footwear,South America,2,70,140
HM_110344,2024-05-19 08:16:59.966763,Outerwear,Middle East,3,90,270
HM_110345,2025-04-09 08:16:59.966763,Dresses,South America,2,60,120
HM_110346,2024-06-04 08:16:59.966763,Dresses,South America,3,60,180
HM_110347,2023-12-11 08:16:59.966763,Outerwear,South America,2,90,180
HM_110348,2025-10-06 08:16:59.966763,Dresses,North America,2,60,120
HM_110349,2025-07-25 08:16:59.966763,Dresses,Europe,1,60,60
HM_110350,2025-01-03 08:16:59.966763,Accessories,North America,5,15,75
HM_110351,2026-02-17 08:16:59.966763,Accessories,Middle East,1,15,15
HM_110352,2024-03-04 08:16:59.966763,Tops,Asia,6,25,150
HM_110353,2025-02-01 08:16:59.966763,Footwear,Middle East,3,70,210
HM_110354,2025-12-18 08:16:59.966763,Dresses,Europe,1,60,60
HM_110355,2024-10-29 08:16:59.966763,Tops,Asia,3,25,75
HM_110356,2025-04-05 08:16:59.966763,Footwear,Middle East,3,70,210
HM_110357,2025-05-04 08:16:59.966763,Bottoms,Europe,5,40,200
HM_110358,2025-08-05 08:16:59.966763,Tops,Middle East,1,25,25
HM_110359,2024-10-14 08:16:59.966763,Accessories,Asia,1,15,15
HM_110360,2024-06-04 08:16:59.966763,Outerwear,Asia,3,90,270
HM_110361,2025-02-24 08:16:59.966763,Outerwear,Middle East,3,90,270
HM_110362,2024-10-07 08:16:59.966763,Outerwear,North America,5,90,450
HM_110363,2025-05-16 08:16:59.966763,Outerwear,Middle East,1,90,90
HM_110364,2024-05-16 08:16:59.966763,Tops,Middle East,1,25,25
HM_110365,2024-05-29 08:16:59.966763,Bottoms,Middle East,5,40,200
HM_110366,2024-12-25 08:16:59.966763,Footwear,North America,2,70,140
HM_110367,2025-09-19 08:16:59.966763,Bottoms,South America,1,40,40
HM_110368,2024-07-23 08:16:59.966763,Accessories,Asia,4,15,60
HM_110369,2025-02-17 08:16:59.966763,Accessories,Europe,1,15,15
HM_110370,2024-02-29 08:16:59.966763,Bottoms,Asia,3,40,120
HM_110371,2023-12-05 08:16:59.966763,Outerwear,Asia,2,90,180
HM_110372,2025-05-29 08:16:59.966763,Dresses,South America,2,60,120
HM_110373,2025-06-24 08:16:59.966763,Dresses,Asia,4,60,240
HM_110374,2024-04-04 08:16:59.966763,Outerwear,Asia,3,90,270
HM_110375,2025-06-20 08:16:59.966763,Dresses,North America,1,60,60
HM_110376,2024-07-24 08:16:59.966763,Tops,North America,3,25,75
HM_110377,2024-03-04 08:16:59.966763,Dresses,North America,3,60,180
HM_110378,2025-07-30 08:16:59.966763,Footwear,North America,2,70,140
HM_110379,2024-05-20 08:16:59.966763,Footwear,North America,1,70,70
HM_110380,2024-03-03 08:16:59.966763,Footwear,Europe,3,70,210
HM_110381,2025-03-21 08:16:59.966763,Footwear,South America,4,70,280
HM_110382,2024-01-24 08:16:59.966763,Bottoms,Middle East,3,40,120
HM_110383,2025-04-19 08:16:59.966763,Outerwear,North America,1,90,90
HM_110384,2025-03-11 08:16:59.966763,Outerwear,South America,2,90,180
HM_110385,2025-10-09 08:16:59.966763,Tops,Middle East,1,25,25
HM_110386,2025-05-01 08:16:59.966763,Tops,Asia,5,25,125
HM_110387,2025-03-18 08:16:59.966763,Outerwear,Asia,2,90,180
HM_110388,2024-01-28 08:16:59.966763,Outerwear,South America,2,90,180
HM_110389,2024-04-20 08:16:59.966763,Outerwear,Europe,1,90,90
HM_110390,2025-04-29 08:16:59.966763,Outerwear,Europe,4,90,360
HM_110391,2025-09-06 08:16:59.966763,Dresses,South America,4,60,240
HM_110392,2025-05-16 08:16:59.966763,Accessories,Europe,2,15,30
HM_110393,2025-11-04 08:16:59.966763,Dresses,Europe,1,60,60
HM_110394,2025-06-17 08:16:59.966763,Tops,Asia,3,25,75
HM_110395,2026-01-27 08:16:59.966763,Footwear,Europe,2,70,140
HM_110396,2025-01-16 08:16:59.966763,Dresses,Europe,4,60,240
HM_110397,2024-10-16 08:16:59.966763,Accessories,South America,2,15,30
HM_110398,2026-03-01 08:16:59.966763,Dresses,Europe,2,60,120
HM_110399,2026-02-22 08:16:59.966763,Dresses,North America,4,60,240
HM_110400,2023-12-19 08:16:59.966763,Tops,North America,1,25,25
HM_110401,2026-02-22 08:16:59.966763,Bottoms,South America,2,40,80
HM_110402,2025-12-03 08:16:59.966763,Tops,North America,3,25,75
HM_110403,2026-01-05 08:16:59.966763,Tops,Asia,2,25,50
HM_110404,2026-03-22 08:16:59.966763,Outerwear,South America,3,90,270
HM_110405,2024-12-04 08:16:59.966763,Tops,Europe,3,25,75
HM_110406,2024-08-14 08:16:59.966763,Bottoms,North America,4,40,160
HM_110407,2024-04-18 08:16:59.966763,Accessories,Asia,2,15,30
HM_110408,2025-10-08 08:16:59.966763,Accessories,South America,1,15,15
HM_110409,2025-09-06 08:16:59.966763,Tops,South America,1,25,25
HM_110410,2024-12-11 08:16:59.966763,Footwear,Europe,3,70,210
HM_110411,2026-01-03 08:16:59.966763,Footwear,Middle East,3,70,210
HM_110412,2025-12-17 08:16:59.966763,Bottoms,North America,2,40,80
HM_110413,2026-03-13 08:16:59.966763,Bottoms,Asia,2,40,80
HM_110414,2024-04-11 08:16:59.966763,Outerwear,South America,2,90,180
HM_110415,2025-12-30 08:16:59.966763,Footwear,North America,2,70,140
HM_110416,2024-02-20 08:16:59.966763,Accessories,Asia,2,15,30
HM_110417,2025-07-18 08:16:59.966763,Tops,Asia,2,25,50
HM_110418,2025-03-18 08:16:59.966763,Dresses,South America,3,60,180
HM_110419,2024-02-03 08:16:59.966763,Accessories,North America,2,15,30
HM_110420,2025-05-10 08:16:59.966763,Tops,Asia,2,25,50
HM_110421,2024-06-12 08:16:59.966763,Dresses,South America,4,60,240
HM_110422,2025-04-13 08:16:59.966763,Accessories,North America,4,15,60
HM_110423,2024-12-08 08:16:59.966763,Bottoms,North America,5,40,200
HM_110424,2024-06-15 08:16:59.966763,Footwear,South America,2,70,140
HM_110425,2023-11-18 08:16:59.966763,Footwear,North America,2,70,140
HM_110426,2026-01-08 08:16:59.966763,Bottoms,Middle East,2,40,80
HM_110427,2025-08-16 08:16:59.966763,Footwear,Asia,2,70,140
HM_110428,2026-02-21 08:16:59.966763,Tops,Asia,2,25,50
HM_110429,2025-08-10 08:16:59.966763,Footwear,North America,3,70,210
HM_110430,2025-10-11 08:16:59.966763,Tops,South America,3,25,75
HM_110431,2026-01-11 08:16:59.966763,Tops,Europe,2,25,50
HM_110432,2026-03-05 08:16:59.966763,Accessories,North America,3,15,45
HM_110433,2025-04-08 08:16:59.966763,Dresses,Europe,5,60,300
HM_110434,2024-11-16 08:16:59.966763,Outerwear,North America,1,90,90
HM_110435,2024-02-25 08:16:59.966763,Bottoms,Europe,3,40,120
HM_110436,2023-12-25 08:16:59.966763,Bottoms,North America,2,40,80
HM_110437,2024-01-01 08:16:59.966763,Dresses,South America,1,60,60
HM_110438,2024-08-20 08:16:59.966763,Dresses,Europe,1,60,60
HM_110439,2024-04-07 08:16:59.966763,Bottoms,Middle East,2,40,80
HM_110440,2024-12-05 08:16:59.966763,Accessories,South America,5,15,75
HM_110441,2025-08-20 08:16:59.966763,Footwear,North America,4,70,280
HM_110442,2025-02-02 08:16:59.966763,Outerwear,Europe,1,90,90
HM_110443,2026-03-30 08:16:59.966763,Outerwear,Asia,3,90,270
HM_110444,2023-12-03 08:16:59.966763,Bottoms,South America,1,40,40
HM_110445,2024-09-16 08:16:59.966763,Footwear,Europe,2,70,140
HM_110446,2025-10-04 08:16:59.966763,Bottoms,South America,4,40,160
HM_110447,2026-04-10 08:16:59.966763,Accessories,Europe,5,15,75
HM_110448,2025-10-09 08:16:59.966763,Dresses,Asia,1,60,60
HM_110449,2024-10-12 08:16:59.966763,Outerwear,Middle East,3,90,270
HM_110450,2023-12-04 08:16:59.966763,Footwear,Asia,3,70,210
HM_110451,2024-06-08 08:16:59.966763,Outerwear,North America,2,90,180
HM_110452,2025-06-07 08:16:59.966763,Footwear,South America,3,70,210
HM_110453,2025-04-14 08:16:59.966763,Outerwear,Middle East,2,90,180
HM_110454,2024-11-27 08:16:59.966763,Footwear,South America,3,70,210
HM_110455,2025-08-09 08:16:59.966763,Dresses,Europe,2,60,120
HM_110456,2025-01-14 08:16:59.966763,Bottoms,North America,3,40,120
HM_110457,2026-03-28 08:16:59.966763,Bottoms,North America,4,40,160
HM_110458,2024-05-17 08:16:59.966763,Tops,South America,4,25,100
HM_110459,2026-04-08 08:16:59.966763,Dresses,North America,2,60,120
HM_110460,2025-07-27 08:16:59.966763,Dresses,South America,1,60,60
HM_110461,2024-11-02 08:16:59.966763,Dresses,Europe,3,60,180
HM_110462,2026-01-03 08:16:59.966763,Outerwear,Europe,1,90,90
HM_110463,2023-11-26 08:16:59.966763,Outerwear,South America,3,90,270
HM_110464,2024-10-27 08:16:59.966763,Tops,Asia,3,25,75
HM_110465,2025-12-13 08:16:59.966763,Bottoms,Asia,2,40,80
HM_110466,2025-12-05 08:16:59.966763,Dresses,Europe,3,60,180
HM_110467,2025-10-15 08:16:59.966763,Bottoms,Middle East,5,40,200
HM_110468,2025-08-15 08:16:59.966763,Footwear,Asia,4,70,280
HM_110469,2023-12-20 08:16:59.966763,Dresses,South America,2,60,120
HM_110470,2024-04-09 08:16:59.966763,Accessories,Europe,1,15,15
HM_110471,2025-06-10 08:16:59.966763,Outerwear,North America,5,90,450
HM_110472,2024-02-04 08:16:59.966763,Footwear,North America,1,70,70
HM_110473,2025-04-15 08:16:59.966763,Tops,Asia,3,25,75
HM_110474,2025-09-29 08:16:59.966763,Footwear,Middle East,2,70,140
HM_110475,2025-11-13 08:16:59.966763,Dresses,Asia,3,60,180
HM_110476,2024-03-21 08:16:59.966763,Bottoms,Middle East,4,40,160
HM_110477,2024-04-07 08:16:59.966763,Tops,Asia,3,25,75
HM_110478,2024-01-24 08:16:59.966763,Dresses,North America,2,60,120
HM_110479,2025-03-20 08:16:59.966763,Bottoms,Middle East,3,40,120
HM_110480,2025-05-04 08:16:59.966763,Bottoms,North America,1,40,40
HM_110481,2026-02-26 08:16:59.966763,Accessories,South America,1,15,15
HM_110482,2024-04-05 08:16:59.966763,Footwear,South America,2,70,140
HM_110483,2025-08-03 08:16:59.966763,Bottoms,Europe,3,40,120
HM_110484,2025-12-09 08:16:59.966763,Tops,North America,5,25,125
HM_110485,2024-04-12 08:16:59.966763,Footwear,North America,4,70,280
HM_110486,2025-07-06 08:16:59.966763,Tops,Europe,4,25,100
HM_110487,2025-11-21 08:16:59.966763,Outerwear,South America,4,90,360
HM_110488,2025-07-24 08:16:59.966763,Accessories,South America,3,15,45
HM_110489,2024-09-16 08:16:59.966763,Bottoms,Middle East,3,40,120
HM_110490,2024-02-09 08:16:59.966763,Bottoms,Middle East,1,40,40
HM_110491,2024-09-18 08:16:59.966763,Tops,South America,3,25,75
HM_110492,2025-12-15 08:16:59.966763,Bottoms,Asia,1,40,40
HM_110493,2024-02-19 08:16:59.966763,Tops,North America,2,25,50
HM_110494,2025-05-09 08:16:59.966763,Accessories,Middle East,3,15,45
HM_110495,2024-06-25 08:16:59.966763,Tops,Asia,3,25,75
HM_110496,2025-04-27 08:16:59.966763,Dresses,Middle East,2,60,120
HM_110497,2024-01-06 08:16:59.966763,Accessories,Europe,1,15,15
HM_110498,2026-01-03 08:16:59.966763,Bottoms,North America,2,40,80
HM_110499,2024-05-25 08:16:59.966763,Tops,Middle East,2,25,50
HM_110500,2025-11-11 08:16:59.966763,Tops,South America,3,25,75
HM_110501,2025-01-18 08:16:59.966763,Tops,Europe,4,25,100
HM_110502,2024-11-29 08:16:59.966763,Footwear,Europe,2,70,140
HM_110503,2023-11-18 08:16:59.966763,Bottoms,South America,2,40,80
HM_110504,2025-10-25 08:16:59.966763,Footwear,Europe,2,70,140
HM_110505,2023-12-16 08:16:59.966763,Dresses,North America,2,60,120
HM_110506,2026-02-15 08:16:59.966763,Dresses,Middle East,4,60,240
HM_110507,2025-08-16 08:16:59.966763,Dresses,Europe,1,60,60
HM_110508,2025-01-06 08:16:59.966763,Footwear,North America,1,70,70
HM_110509,2025-12-20 08:16:59.966763,Bottoms,South America,3,40,120
HM_110510,2025-01-21 08:16:59.966763,Tops,Middle East,4,25,100
HM_110511,2023-11-28 08:16:59.966763,Accessories,South America,3,15,45
HM_110512,2025-02-04 08:16:59.966763,Bottoms,Middle East,1,40,40
HM_110513,2025-10-10 08:16:59.966763,Dresses,Europe,2,60,120
HM_110514,2025-04-05 08:16:59.966763,Accessories,Europe,3,15,45
HM_110515,2025-03-27 08:16:59.966763,Dresses,Middle East,4,60,240
HM_110516,2025-06-03 08:16:59.966763,Accessories,North America,1,15,15
HM_110517,2025-08-04 08:16:59.966763,Dresses,North America,5,60,300
HM_110518,2024-12-17 08:16:59.966763,Footwear,North America,2,70,140
HM_110519,2025-10-26 08:16:59.966763,Footwear,Asia,2,70,140
HM_110520,2024-05-06 08:16:59.966763,Dresses,North America,3,60,180
HM_110521,2025-06-23 08:16:59.966763,Accessories,Europe,1,15,15
HM_110522,2025-02-24 08:16:59.966763,Outerwear,Asia,6,90,540
HM_110523,2025-03-21 08:16:59.966763,Dresses,North America,3,60,180
HM_110524,2026-02-03 08:16:59.966763,Dresses,Europe,2,60,120
HM_110525,2024-10-03 08:16:59.966763,Footwear,Asia,1,70,70
HM_110526,2025-09-18 08:16:59.966763,Accessories,Europe,2,15,30
HM_110527,2025-10-01 08:16:59.966763,Tops,Middle East,4,25,100
HM_110528,2024-11-03 08:16:59.966763,Outerwear,Europe,2,90,180
HM_110529,2025-08-11 08:16:59.966763,Tops,Asia,1,25,25
HM_110530,2024-08-26 08:16:59.966763,Footwear,North America,4,70,280
HM_110531,2024-12-22 08:16:59.966763,Footwear,Asia,1,70,70
HM_110532,2025-10-06 08:16:59.966763,Outerwear,North America,3,90,270
HM_110533,2024-05-18 08:16:59.966763,Tops,North America,3,25,75
HM_110534,2026-04-12 08:16:59.966763,Accessories,South America,3,15,45
HM_110535,2024-08-30 08:16:59.966763,Dresses,Middle East,3,60,180
HM_110536,2025-05-31 08:16:59.966763,Bottoms,South America,1,40,40
HM_110537,2026-01-30 08:16:59.966763,Tops,Asia,2,25,50
HM_110538,2025-06-27 08:16:59.966763,Accessories,South America,2,15,30
HM_110539,2026-01-08 08:16:59.966763,Dresses,North America,3,60,180
HM_110540,2023-12-25 08:16:59.966763,Tops,Asia,1,25,25
HM_110541,2025-12-19 08:16:59.966763,Accessories,South America,1,15,15
HM_110542,2025-12-29 08:16:59.966763,Footwear,Europe,6,70,420
HM_110543,2023-11-25 08:16:59.966763,Footwear,Middle East,4,70,280
HM_110544,2025-07-30 08:16:59.966763,Outerwear,Europe,2,90,180
HM_110545,2024-02-24 08:16:59.966763,Dresses,Asia,3,60,180
HM_110546,2024-02-12 08:16:59.966763,Outerwear,South America,6,90,540
HM_110547,2024-11-08 08:16:59.966763,Outerwear,North America,1,90,90
HM_110548,2025-07-18 08:16:59.966763,Bottoms,South America,3,40,120
HM_110549,2025-11-14 08:16:59.966763,Tops,Asia,2,25,50
HM_110550,2025-08-06 08:16:59.966763,Dresses,Asia,4,60,240
HM_110551,2024-06-08 08:16:59.966763,Dresses,Asia,3,60,180
HM_110552,2026-02-12 08:16:59.966763,Accessories,Asia,6,15,90
HM_110553,2025-03-18 08:16:59.966763,Accessories,South America,4,15,60
HM_110554,2026-02-15 08:16:59.966763,Footwear,Europe,2,70,140
HM_110555,2025-12-28 08:16:59.966763,Dresses,North America,2,60,120
HM_110556,2025-08-14 08:16:59.966763,Tops,North America,4,25,100
HM_110557,2025-02-08 08:16:59.966763,Outerwear,Middle East,5,90,450
HM_110558,2026-02-15 08:16:59.966763,Bottoms,Asia,1,40,40
HM_110559,2023-12-02 08:16:59.966763,Outerwear,Asia,3,90,270
HM_110560,2023-12-28 08:16:59.966763,Tops,Asia,1,25,25
HM_110561,2025-12-09 08:16:59.966763,Outerwear,Europe,2,90,180
HM_110562,2023-12-08 08:16:59.966763,Tops,Asia,5,25,125
HM_110563,2023-12-11 08:16:59.966763,Bottoms,Middle East,5,40,200
HM_110564,2024-02-24 08:16:59.966763,Tops,Middle East,4,25,100
HM_110565,2025-05-21 08:16:59.966763,Footwear,Europe,5,70,350
HM_110566,2026-01-23 08:16:59.966763,Outerwear,Asia,2,90,180
HM_110567,2026-04-13 08:16:59.966763,Dresses,South America,2,60,120
HM_110568,2026-04-25 08:16:59.966763,Outerwear,South America,2,90,180
HM_110569,2024-12-18 08:16:59.966763,Accessories,North America,3,15,45
HM_110570,2025-01-12 08:16:59.966763,Accessories,Europe,7,15,105
HM_110571,2024-10-08 08:16:59.966763,Footwear,South America,3,70,210
HM_110572,2026-04-30 08:16:59.966763,Bottoms,North America,1,40,40
HM_110573,2025-10-13 08:16:59.966763,Bottoms,Middle East,1,40,40
HM_110574,2024-10-27 08:16:59.966763,Outerwear,North America,1,90,90
HM_110575,2026-02-26 08:16:59.966763,Outerwear,Asia,1,90,90
HM_110576,2024-08-14 08:16:59.966763,Outerwear,Asia,1,90,90
HM_110577,2024-08-14 08:16:59.966763,Outerwear,Middle East,3,90,270
HM_110578,2024-09-15 08:16:59.966763,Tops,Europe,1,25,25
HM_110579,2024-08-18 08:16:59.966763,Footwear,Asia,3,70,210
HM_110580,2023-12-10 08:16:59.966763,Dresses,Asia,4,60,240
HM_110581,2024-12-05 08:16:59.966763,Outerwear,North America,2,90,180
HM_110582,2024-04-22 08:16:59.966763,Dresses,North America,3,60,180
HM_110583,2025-04-29 08:16:59.966763,Accessories,North America,3,15,45
HM_110584,2024-04-15 08:16:59.966763,Dresses,South America,4,60,240
HM_110585,2025-10-27 08:16:59.966763,Bottoms,Middle East,3,40,120
HM_110586,2024-07-03 08:16:59.966763,Tops,Europe,1,25,25
HM_110587,2024-11-04 08:16:59.966763,Outerwear,North America,3,90,270
HM_110588,2024-05-20 08:16:59.966763,Footwear,Europe,2,70,140
HM_110589,2025-11-16 08:16:59.966763,Tops,North America,3,25,75
HM_110590,2023-11-19 08:16:59.966763,Footwear,Asia,1,70,70
HM_110591,2026-04-17 08:16:59.966763,Accessories,Europe,1,15,15
HM_110592,2026-03-26 08:16:59.966763,Dresses,South America,1,60,60
HM_110593,2025-06-25 08:16:59.966763,Bottoms,North America,1,40,40
HM_110594,2025-05-15 08:16:59.966763,Outerwear,Middle East,1,90,90
HM_110595,2024-03-11 08:16:59.966763,Footwear,Asia,4,70,280
HM_110596,2025-03-13 08:16:59.966763,Dresses,North America,3,60,180
HM_110597,2024-01-28 08:16:59.966763,Accessories,Europe,3,15,45
HM_110598,2024-03-24 08:16:59.966763,Tops,North America,2,25,50
HM_110599,2026-02-14 08:16:59.966763,Dresses,Asia,1,60,60
HM_110600,2025-10-15 08:16:59.966763,Tops,Middle East,3,25,75
HM_110601,2026-01-17 08:16:59.966763,Bottoms,Middle East,3,40,120
HM_110602,2023-12-05 08:16:59.966763,Accessories,Middle East,3,15,45
HM_110603,2024-09-20 08:16:59.966763,Outerwear,Asia,1,90,90
HM_110604,2024-07-02 08:16:59.966763,Dresses,North America,1,60,60
HM_110605,2024-04-24 08:16:59.966763,Bottoms,Asia,3,40,120
HM_110606,2025-12-31 08:16:59.966763,Accessories,Asia,1,15,15
HM_110607,2023-11-24 08:16:59.966763,Outerwear,North America,4,90,360
HM_110608,2024-04-24 08:16:59.966763,Footwear,South America,5,70,350
HM_110609,2025-05-04 08:16:59.966763,Outerwear,Middle East,4,90,360
HM_110610,2025-07-14 08:16:59.966763,Dresses,Europe,3,60,180
HM_110611,2025-04-27 08:16:59.966763,Footwear,Europe,2,70,140
HM_110612,2024-12-06 08:16:59.966763,Tops,North America,3,25,75
HM_110613,2026-04-06 08:16:59.966763,Bottoms,Europe,4,40,160
HM_110614,2025-07-23 08:16:59.966763,Bottoms,South America,5,40,200
HM_110615,2024-03-17 08:16:59.966763,Dresses,Asia,3,60,180
HM_110616,2025-12-17 08:16:59.966763,Outerwear,Middle East,1,90,90
HM_110617,2024-01-29 08:16:59.966763,Outerwear,Europe,1,90,90
HM_110618,2023-12-21 08:16:59.966763,Tops,Europe,2,25,50
HM_110619,2024-04-13 08:16:59.966763,Tops,North America,4,25,100
HM_110620,2025-02-04 08:16:59.966763,Bottoms,North America,6,40,240
HM_110621,2025-09-25 08:16:59.966763,Bottoms,Asia,3,40,120
HM_110622,2025-07-31 08:16:59.966763,Accessories,Middle East,4,15,60
HM_110623,2024-12-09 08:16:59.966763,Outerwear,Europe,1,90,90
HM_110624,2025-09-15 08:16:59.966763,Outerwear,Asia,1,90,90
HM_110625,2024-11-05 08:16:59.966763,Accessories,Middle East,3,15,45
HM_110626,2025-05-24 08:16:59.966763,Footwear,Asia,1,70,70
HM_110627,2024-02-07 08:16:59.966763,Dresses,Europe,3,60,180
HM_110628,2025-12-24 08:16:59.966763,Bottoms,North America,2,40,80
HM_110629,2025-07-07 08:16:59.966763,Dresses,North America,3,60,180
HM_110630,2024-09-07 08:16:59.966763,Accessories,North America,1,15,15
HM_110631,2024-10-14 08:16:59.966763,Footwear,South America,3,70,210
HM_110632,2024-04-20 08:16:59.966763,Bottoms,Asia,4,40,160
HM_110633,2025-09-19 08:16:59.966763,Bottoms,Europe,4,40,160
HM_110634,2025-07-20 08:16:59.966763,Bottoms,Asia,4,40,160
HM_110635,2025-09-03 08:16:59.966763,Outerwear,North America,3,90,270
HM_110636,2026-02-05 08:16:59.966763,Dresses,Asia,2,60,120
HM_110637,2025-06-28 08:16:59.966763,Footwear,Middle East,2,70,140
HM_110638,2025-01-30 08:16:59.966763,Footwear,Asia,4,70,280
HM_110639,2025-02-28 08:16:59.966763,Bottoms,South America,1,40,40
HM_110640,2026-01-29 08:16:59.966763,Accessories,South America,3,15,45
HM_110641,2024-06-05 08:16:59.966763,Outerwear,North America,3,90,270
HM_110642,2025-07-01 08:16:59.966763,Dresses,Europe,1,60,60
HM_110643,2025-01-27 08:16:59.966763,Outerwear,Middle East,1,90,90
HM_110644,2025-01-20 08:16:59.966763,Bottoms,Europe,3,40,120
HM_110645,2025-06-16 08:16:59.966763,Tops,Europe,3,25,75
HM_110646,2026-02-17 08:16:59.966763,Outerwear,Middle East,3,90,270
HM_110647,2026-04-02 08:16:59.966763,Footwear,South America,2,70,140
HM_110648,2023-12-17 08:16:59.966763,Outerwear,North America,5,90,450
HM_110649,2025-03-12 08:16:59.966763,Accessories,Asia,3,15,45
HM_110650,2025-11-23 08:16:59.966763,Outerwear,South America,5,90,450
HM_110651,2025-03-24 08:16:59.966763,Footwear,North America,2,70,140
HM_110652,2025-11-24 08:16:59.966763,Footwear,South America,4,70,280
HM_110653,2024-01-31 08:16:59.966763,Accessories,Middle East,2,15,30
HM_110654,2024-07-18 08:16:59.966763,Bottoms,Europe,2,40,80
HM_110655,2024-12-10 08:16:59.966763,Outerwear,Middle East,1,90,90
HM_110656,2024-11-06 08:16:59.966763,Dresses,Asia,3,60,180
HM_110657,2024-07-23 08:16:59.966763,Dresses,Middle East,1,60,60
HM_110658,2026-01-17 08:16:59.966763,Dresses,Europe,2,60,120
HM_110659,2024-06-15 08:16:59.966763,Accessories,South America,1,15,15
HM_110660,2024-05-11 08:16:59.966763,Dresses,North America,1,60,60
HM_110661,2025-05-11 08:16:59.966763,Tops,Asia,2,25,50
HM_110662,2026-01-30 08:16:59.966763,Outerwear,South America,1,90,90
HM_110663,2025-02-25 08:16:59.966763,Dresses,North America,3,60,180
HM_110664,2024-09-22 08:16:59.966763,Accessories,Europe,2,15,30
HM_110665,2025-09-12 08:16:59.966763,Tops,Middle East,4,25,100
HM_110666,2024-08-20 08:16:59.966763,Tops,South America,5,25,125
HM_110667,2025-07-11 08:16:59.966763,Bottoms,North America,4,40,160
HM_110668,2024-11-20 08:16:59.966763,Footwear,North America,3,70,210
HM_110669,2024-02-02 08:16:59.966763,Tops,Middle East,4,25,100
HM_110670,2024-11-19 08:16:59.966763,Outerwear,South America,4,90,360
HM_110671,2024-03-21 08:16:59.966763,Bottoms,South America,2,40,80
HM_110672,2025-11-04 08:16:59.966763,Bottoms,Europe,4,40,160
HM_110673,2023-12-19 08:16:59.966763,Tops,South America,4,25,100
HM_110674,2024-06-28 08:16:59.966763,Tops,Middle East,3,25,75
HM_110675,2025-07-01 08:16:59.966763,Footwear,South America,3,70,210
HM_110676,2024-10-15 08:16:59.966763,Outerwear,Europe,6,90,540
HM_110677,2025-07-20 08:16:59.966763,Accessories,North America,2,15,30
HM_110678,2025-12-16 08:16:59.966763,Tops,South America,2,25,50
HM_110679,2024-08-03 08:16:59.966763,Bottoms,Middle East,3,40,120
HM_110680,2024-05-29 08:16:59.966763,Dresses,South America,1,60,60
HM_110681,2024-04-23 08:16:59.966763,Outerwear,Asia,2,90,180
HM_110682,2024-07-19 08:16:59.966763,Bottoms,Europe,1,40,40
HM_110683,2026-01-06 08:16:59.966763,Footwear,North America,1,70,70
HM_110684,2025-02-28 08:16:59.966763,Dresses,Asia,3,60,180
HM_110685,2024-07-06 08:16:59.966763,Bottoms,Middle East,1,40,40
HM_110686,2024-06-10 08:16:59.966763,Dresses,South America,1,60,60
HM_110687,2024-12-21 08:16:59.966763,Tops,Europe,4,25,100
HM_110688,2025-11-03 08:16:59.966763,Footwear,South America,3,70,210
HM_110689,2025-06-25 08:16:59.966763,Bottoms,South America,2,40,80
HM_110690,2025-11-08 08:16:59.966763,Footwear,South America,2,70,140
HM_110691,2025-07-31 08:16:59.966763,Tops,South America,5,25,125
HM_110692,2025-07-15 08:16:59.966763,Outerwear,Europe,6,90,540
HM_110693,2026-01-02 08:16:59.966763,Tops,Asia,3,25,75
HM_110694,2024-03-05 08:16:59.966763,Outerwear,Middle East,1,90,90
HM_110695,2026-03-08 08:16:59.966763,Footwear,Asia,2,70,140
HM_110696,2026-04-24 08:16:59.966763,Outerwear,Europe,1,90,90
HM_110697,2024-01-19 08:16:59.966763,Dresses,Middle East,2,60,120
HM_110698,2024-07-13 08:16:59.966763,Footwear,North America,3,70,210
HM_110699,2025-03-04 08:16:59.966763,Bottoms,Asia,3,40,120
HM_110700,2025-01-12 08:16:59.966763,Tops,Europe,1,25,25
HM_110701,2025-09-20 08:16:59.966763,Dresses,Europe,1,60,60
HM_110702,2025-08-03 08:16:59.966763,Tops,Europe,4,25,100
HM_110703,2026-03-06 08:16:59.966763,Outerwear,Middle East,5,90,450
HM_110704,2024-03-30 08:16:59.966763,Tops,South America,5,25,125
HM_110705,2024-03-15 08:16:59.966763,Accessories,North America,1,15,15
HM_110706,2025-12-12 08:16:59.966763,Accessories,Middle East,2,15,30
HM_110707,2026-03-28 08:16:59.966763,Dresses,Middle East,1,60,60
HM_110708,2024-08-09 08:16:59.966763,Accessories,Asia,3,15,45
HM_110709,2025-07-02 08:16:59.966763,Tops,North America,2,25,50
HM_110710,2024-03-26 08:16:59.966763,Accessories,Europe,1,15,15
HM_110711,2025-09-08 08:16:59.966763,Bottoms,Middle East,5,40,200
HM_110712,2025-10-09 08:16:59.966763,Outerwear,North America,2,90,180
