transaction_id,date,region,category,product_name,units_sold,unit_price,inventory_level,promotion,payment_method,revenue,customer_age,return_flag,supplier_delay_days,date_year,date_month,date_quarter,date_day,supplier_delay_days_year,supplier_delay_days_month,supplier_delay_days_quarter,supplier_delay_days_day,year,month
GROC-111801,2025-02-25,South,Dairy,Butter,9,82.9,30.0,1,Cash,746.08,57,0,1970-01-01 00:00:00.000000003,2025,2,1,25,1970,1,1,1,2025,2
GROC-111802,2025-05-16,East,Snacks,Candy,20,30.05,30.0,0,UPI,601.0,31,1,1970-01-01 00:00:00.000000004,2025,5,2,16,1970,1,1,1,2025,5
GROC-111803,2024-10-13,North,Snacks,Namkeen,9,342.23,44.0,0,Cash,3080.07,62,0,1970-01-01 00:00:00.000000008,2024,10,4,13,1970,1,1,1,2024,10
GROC-111804,2025-04-17,North,Vegetables,Onion,7,39.54,23.0,1,Card,276.77,69,0,1970-01-01 00:00:00.000000010,2025,4,2,17,1970,1,1,1,2025,4
GROC-111805,2024-06-10,North,Dairy,Butter,4,343.77,17.0,0,Cash,1375.08,67,1,1970-01-01 00:00:00.000000007,2024,6,2,10,1970,1,1,1,2024,6
GROC-111806,2025-03-20,West,Fruits,Banana,15,209.35,47.0,0,UPI,3140.25,38,0,1970-01-01 00:00:00.000000011,2025,3,1,20,1970,1,1,1,2025,3
GROC-111807,2024-09-02,West,Beverages,Juice,22,85.81,52.0,0,UPI,1887.82,21,1,1970-01-01 00:00:00.000000001,2024,9,3,2,1970,1,1,1,2024,9
GROC-111808,2025-09-05,North,Fruits,Mango,14,109.93,24.0,0,UPI,1539.02,43,0,1970-01-01 00:00:00.000000009,2025,9,3,5,1970,1,1,1,2025,9
GROC-111809,2024-09-04,South,Vegetables,Tomato,13,182.02,29.0,1,Card,2366.24,29,0,1970-01-01 00:00:00.000000010,2024,9,3,4,1970,1,1,1,2024,9
GROC-111810,2025-01-09,East,Snacks,Namkeen,3,97.01,17.0,0,Card,291.03,34,1,1970-01-01 00:00:00.000000005,2025,1,1,9,1970,1,1,1,2025,1
GROC-111811,2024-08-09,North,Beverages,Juice,2,279.04,42.0,1,Cash,558.07,24,0,1970-01-01 00:00:00.000000007,2024,8,3,9,1970,1,1,1,2024,8
GROC-111812,2025-04-15,North,Beverages,Energy Drink,20,64.34,46.0,1,Cash,1286.76,56,1,1970-01-01 00:00:00.000000001,2025,4,2,15,1970,1,1,1,2025,4
GROC-111813,2025-08-16,North,Snacks,Chips,5,226.51,16.0,1,Card,1132.53,34,0,1970-01-01 00:00:00.000000000,2025,8,3,16,1970,1,1,1,2025,8
GROC-111814,2025-11-15,East,Vegetables,Carrot,10,107.73,14.0,1,Card,1077.34,55,0,1970-01-01 00:00:00.000000005,2025,11,4,15,1970,1,1,1,2025,11
GROC-111815,2026-04-08,West,Dairy,Cheese,21,320.7,44.0,0,UPI,6734.66,31,0,1970-01-01 00:00:00.000000011,2026,4,2,8,1970,1,1,1,2026,4
GROC-111816,2025-03-13,South,Beverages,Coffee,9,50.56,13.0,1,Cash,455.03,23,0,1970-01-01 00:00:00.000000008,2025,3,1,13,1970,1,1,1,2025,3
GROC-111817,2025-05-11,South,Vegetables,Spinach,15,218.82,45.0,0,Cash,3282.3,27,0,1970-01-01 00:00:00.000000005,2025,5,2,11,1970,1,1,1,2025,5
GROC-111818,2024-09-17,North,Snacks,Candy,23,275.92,70.0,1,UPI,6346.13,33,0,1970-01-01 00:00:00.000000011,2024,9,3,17,1970,1,1,1,2024,9
GROC-111819,2024-10-03,South,Snacks,Chocolate,9,139.99,35.0,0,Card,1259.91,66,0,1970-01-01 00:00:00.000000004,2024,10,4,3,1970,1,1,1,2024,10
GROC-111820,2026-04-17,North,Dairy,Butter,15,329.9,60.0,0,Card,4948.44,41,0,1970-01-01 00:00:00.000000002,2026,4,2,17,1970,1,1,1,2026,4
GROC-111821,2025-03-14,South,Snacks,Biscuits,19,119.38,44.0,0,Cash,2268.22,40,1,1970-01-01 00:00:00.000000005,2025,3,1,14,1970,1,1,1,2025,3
GROC-111822,2024-10-06,West,Beverages,Coffee,22,98.22,27.0,0,UPI,2160.84,65,1,1970-01-01 00:00:00.000000001,2024,10,4,6,1970,1,1,1,2024,10
GROC-111823,2026-02-06,North,Vegetables,Onion,9,19.48,25.0,1,,175.28,56,0,1970-01-01 00:00:00.000000007,2026,2,1,6,1970,1,1,1,2026,2
GROC-111824,2025-08-06,North,Beverages,Coffee,1,179.01,24.0,1,UPI,179.01,59,1,1970-01-01 00:00:00.000000003,2025,8,3,6,1970,1,1,1,2025,8
GROC-111825,2024-05-08,West,Snacks,Biscuits,19,134.76,34.0,1,Card,2560.48,58,0,1970-01-01 00:00:00.000000002,2024,5,2,8,1970,1,1,1,2024,5
GROC-111826,2025-06-12,East,Fruits,Mango,12,221.69,22.0,0,UPI,2660.28,62,1,1970-01-01 00:00:00.000000010,2025,6,2,12,1970,1,1,1,2025,6
GROC-111827,2024-07-06,North,Snacks,Biscuits,6,32.1,8.0,1,Card,192.61,46,1,1970-01-01 00:00:00.000000006,2024,7,3,6,1970,1,1,1,2024,7
GROC-111828,2024-05-01,East,Fruits,Apple,8,293.77,,1,Cash,2350.14,38,0,1970-01-01 00:00:00.000000006,2024,5,2,1,1970,1,1,1,2024,5
GROC-111829,2025-10-12,West,Beverages,Tea,3,153.85,28.0,1,Cash,461.54,29,0,1970-01-01 00:00:00.000000011,2025,10,4,12,1970,1,1,1,2025,10
GROC-111830,2024-05-23,North,Fruits,Papaya,12,287.13,54.0,1,Card,3445.56,57,0,1970-01-01 00:00:00.000000006,2024,5,2,23,1970,1,1,1,2024,5
GROC-111831,2025-01-12,North,Beverages,Tea,21,322.32,34.0,1,Cash,6768.73,21,0,1970-01-01 00:00:00.000000010,2025,1,1,12,1970,1,1,1,2025,1
GROC-111832,2026-02-24,South,Vegetables,Potato,15,171.73,19.0,0,Cash,2575.97,66,0,1970-01-01 00:00:00.000000007,2026,2,1,24,1970,1,1,1,2026,2
GROC-111833,2024-11-28,South,Vegetables,Onion,18,45.03,18.0,1,Cash,810.58,65,1,1970-01-01 00:00:00.000000003,2024,11,4,28,1970,1,1,1,2024,11
GROC-111834,2024-12-04,West,Snacks,Namkeen,24,284.44,63.0,0,Cash,6826.56,24,1,1970-01-01 00:00:00.000000000,2024,12,4,4,1970,1,1,1,2024,12
GROC-111835,2024-10-16,North,Snacks,Biscuits,4,205.52,6.0,0,UPI,822.08,23,1,1970-01-01 00:00:00.000000004,2024,10,4,16,1970,1,1,1,2024,10
GROC-111836,2024-10-26,South,Vegetables,Onion,23,28.07,62.0,1,Card,645.53,60,1,1970-01-01 00:00:00.000000007,2024,10,4,26,1970,1,1,1,2024,10
GROC-111837,2024-07-01,West,Fruits,Orange,19,23.14,58.0,0,Card,439.66,24,0,1970-01-01 00:00:00.000000011,2024,7,3,1,1970,1,1,1,2024,7
GROC-111838,2024-08-09,North,Snacks,Candy,8,107.47,44.0,1,UPI,859.78,50,0,1970-01-01 00:00:00.000000004,2024,8,3,9,1970,1,1,1,2024,8
GROC-111839,2024-06-11,South,Snacks,Chips,13,49.83,17.0,1,Card,647.77,18,0,1970-01-01 00:00:00.000000011,2024,6,2,11,1970,1,1,1,2024,6
GROC-111840,2025-03-11,South,Vegetables,Tomato,16,12.59,31.0,1,Card,201.38,64,0,1970-01-01 00:00:00.000000000,2025,3,1,11,1970,1,1,1,2025,3
GROC-111841,2025-06-02,West,Fruits,Papaya,24,10.11,36.0,1,UPI,242.65,19,1,1970-01-01 00:00:00.000000011,2025,6,2,2,1970,1,1,1,2025,6
GROC-111842,2024-06-04,North,Snacks,Biscuits,17,182.44,54.0,1,Card,3101.41,46,1,1970-01-01 00:00:00.000000000,2024,6,2,4,1970,1,1,1,2024,6
GROC-111843,2026-02-18,West,Dairy,Paneer,3,246.03,47.0,1,Card,738.09,69,0,1970-01-01 00:00:00.000000010,2026,2,1,18,1970,1,1,1,2026,2
GROC-111844,2024-08-02,East,Snacks,Biscuits,7,136.9,36.0,1,Card,958.27,41,1,1970-01-01 00:00:00.000000010,2024,8,3,2,1970,1,1,1,2024,8
GROC-111845,2026-03-20,South,Fruits,Banana,7,201.02,51.0,0,Card,1407.14,38,0,1970-01-01 00:00:00.000000004,2026,3,1,20,1970,1,1,1,2026,3
GROC-111846,2025-06-22,West,Dairy,Milk,6,468.22,28.0,0,UPI,2809.3,53,1,1970-01-01 00:00:00.000000003,2025,6,2,22,1970,1,1,1,2025,6
GROC-111847,2025-03-03,North,Dairy,Paneer,4,25.07,33.0,0,Card,100.3,63,0,1970-01-01 00:00:00.000000009,2025,3,1,3,1970,1,1,1,2025,3
GROC-111848,2025-08-29,South,Vegetables,Tomato,21,42.41,62.0,1,Cash,890.66,44,0,1970-01-01 00:00:00.000000011,2025,8,3,29,1970,1,1,1,2025,8
GROC-111849,2025-11-09,West,Fruits,Mango,7,47.05,41.0,1,UPI,329.33,46,0,1970-01-01 00:00:00.000000003,2025,11,4,9,1970,1,1,1,2025,11
GROC-111850,2025-11-20,North,Fruits,Papaya,21,28.36,29.0,0,Cash,595.56,65,0,1970-01-01 00:00:00.000000009,2025,11,4,20,1970,1,1,1,2025,11
GROC-111851,2024-05-15,West,Beverages,Tea,12,128.89,24.0,1,UPI,1546.72,35,0,1970-01-01 00:00:00.000000000,2024,5,2,15,1970,1,1,1,2024,5
GROC-111852,2024-11-10,South,Snacks,Chips,3,10.54,49.0,0,UPI,31.62,69,0,1970-01-01 00:00:00.000000005,2024,11,4,10,1970,1,1,1,2024,11
GROC-111853,2024-11-25,East,Dairy,Cheese,16,23.95,49.0,0,UPI,383.26,20,0,1970-01-01 00:00:00.000000011,2024,11,4,25,1970,1,1,1,2024,11
GROC-111854,2024-09-15,South,Dairy,Curd,22,395.44,29.0,1,UPI,8699.61,33,0,1970-01-01 00:00:00.000000011,2024,9,3,15,1970,1,1,1,2024,9
GROC-111855,2024-10-21,West,Fruits,Mango,24,305.35,63.0,0,UPI,7328.4,55,1,1970-01-01 00:00:00.000000006,2024,10,4,21,1970,1,1,1,2024,10
GROC-111856,2025-06-03,East,Beverages,Coffee,18,277.32,45.0,1,Cash,4991.73,19,0,1970-01-01 00:00:00.000000000,2025,6,2,3,1970,1,1,1,2025,6
GROC-111857,2026-02-24,South,Vegetables,Tomato,3,146.46,50.0,1,Cash,439.37,34,0,1970-01-01 00:00:00.000000003,2026,2,1,24,1970,1,1,1,2026,2
GROC-111858,2026-04-17,East,Dairy,Milk,22,286.2,25.0,0,Card,6296.44,42,1,1970-01-01 00:00:00.000000005,2026,4,2,17,1970,1,1,1,2026,4
GROC-111859,2024-09-20,East,Beverages,Tea,14,248.95,27.0,1,UPI,3485.35,52,0,1970-01-01 00:00:00.000000004,2024,9,3,20,1970,1,1,1,2024,9
GROC-111860,2025-11-27,West,Vegetables,Spinach,19,99.65,50.0,1,Cash,1893.42,58,0,1970-01-01 00:00:00.000000011,2025,11,4,27,1970,1,1,1,2025,11
GROC-111861,2025-03-29,West,Beverages,Coffee,16,213.5,40.0,0,Card,3416.0,59,1,1970-01-01 00:00:00.000000010,2025,3,1,29,1970,1,1,1,2025,3
GROC-111862,2025-07-16,North,Snacks,Candy,13,221.25,45.0,1,Cash,2876.2,53,0,1970-01-01 00:00:00.000000003,2025,7,3,16,1970,1,1,1,2025,7
GROC-111863,2025-05-23,East,Fruits,Apple,21,93.24,29.0,1,Cash,1958.06,64,0,1970-01-01 00:00:00.000000006,2025,5,2,23,1970,1,1,1,2025,5
GROC-111864,2025-01-04,North,Dairy,Milk,6,311.71,44.0,0,Cash,1870.26,66,0,1970-01-01 00:00:00.000000009,2025,1,1,4,1970,1,1,1,2025,1
GROC-111865,2024-04-30,North,Fruits,Papaya,6,166.58,46.0,0,Card,999.48,18,0,1970-01-01 00:00:00.000000006,2024,4,2,30,1970,1,1,1,2024,4
GROC-111866,2025-07-09,East,Fruits,Orange,11,46.61,44.0,1,UPI,512.73,56,0,1970-01-01 00:00:00.000000005,2025,7,3,9,1970,1,1,1,2025,7
GROC-111867,2025-07-26,East,Dairy,Paneer,8,130.76,36.0,0,UPI,1046.08,57,0,1970-01-01 00:00:00.000000006,2025,7,3,26,1970,1,1,1,2025,7
GROC-111868,2024-09-26,West,Vegetables,Carrot,24,108.45,42.0,1,,2602.91,52,0,1970-01-01 00:00:00.000000011,2024,9,3,26,1970,1,1,1,2024,9
GROC-111869,2025-09-30,North,Fruits,Mango,3,21.96,28.0,1,UPI,65.87,30,0,1970-01-01 00:00:00.000000001,2025,9,3,30,1970,1,1,1,2025,9
GROC-111870,2025-07-18,South,Snacks,Chips,19,281.09,50.0,0,Card,5340.71,64,0,1970-01-01 00:00:00.000000006,2025,7,3,18,1970,1,1,1,2025,7
GROC-111871,2024-06-11,West,Vegetables,Carrot,22,31.75,71.0,0,UPI,698.54,27,0,1970-01-01 00:00:00.000000006,2024,6,2,11,1970,1,1,1,2024,6
GROC-111872,2024-10-09,North,Dairy,Cheese,6,298.58,12.0,0,Cash,1791.47,54,0,1970-01-01 00:00:00.000000007,2024,10,4,9,1970,1,1,1,2024,10
GROC-111873,2025-04-19,West,Snacks,Chips,9,177.92,25.0,1,UPI,1601.3,31,0,1970-01-01 00:00:00.000000003,2025,4,2,19,1970,1,1,1,2025,4
GROC-111874,2025-10-07,South,Snacks,Candy,6,148.78,17.0,0,Cash,892.68,53,0,1970-01-01 00:00:00.000000006,2025,10,4,7,1970,1,1,1,2025,10
GROC-111875,2025-12-30,North,Vegetables,Onion,24,99.52,32.0,1,Card,2388.53,55,0,1970-01-01 00:00:00.000000001,2025,12,4,30,1970,1,1,1,2025,12
GROC-111876,2024-06-11,East,Vegetables,Carrot,11,49.8,43.0,0,UPI,547.78,42,0,1970-01-01 00:00:00.000000000,2024,6,2,11,1970,1,1,1,2024,6
GROC-111877,2026-03-23,North,Fruits,Papaya,8,148.84,11.0,0,Cash,1190.72,27,1,1970-01-01 00:00:00.000000009,2026,3,1,23,1970,1,1,1,2026,3
GROC-111878,2024-11-03,East,Dairy,Butter,20,169.22,22.0,1,Cash,3384.45,29,1,1970-01-01 00:00:00.000000009,2024,11,4,3,1970,1,1,1,2024,11
GROC-111879,2024-11-11,East,Dairy,Butter,5,355.82,45.0,0,Card,1779.12,40,1,1970-01-01 00:00:00.000000002,2024,11,4,11,1970,1,1,1,2024,11
GROC-111880,2024-10-13,North,Beverages,Juice,7,189.41,41.0,0,UPI,1325.87,38,1,1970-01-01 00:00:00.000000000,2024,10,4,13,1970,1,1,1,2024,10
GROC-111881,2025-11-15,South,Vegetables,Potato,6,231.14,14.0,0,Card,1386.84,20,1,1970-01-01 00:00:00.000000007,2025,11,4,15,1970,1,1,1,2025,11
GROC-111882,2024-10-17,East,Vegetables,Tomato,11,53.47,53.0,0,Card,588.13,30,0,1970-01-01 00:00:00.000000009,2024,10,4,17,1970,1,1,1,2024,10
GROC-111883,2024-09-23,West,Vegetables,Spinach,24,79.04,53.0,1,UPI,1897.07,49,0,1970-01-01 00:00:00.000000008,2024,9,3,23,1970,1,1,1,2024,9
GROC-111884,2025-01-15,West,Beverages,Energy Drink,21,76.87,67.0,0,Card,1614.27,42,0,1970-01-01 00:00:00.000000006,2025,1,1,15,1970,1,1,1,2025,1
GROC-111885,2025-11-29,North,Snacks,Namkeen,7,167.0,40.0,0,,1169.0,51,0,1970-01-01 00:00:00.000000010,2025,11,4,29,1970,1,1,1,2025,11
GROC-111886,2025-01-10,West,Snacks,Chocolate,8,239.18,34.0,1,Cash,1913.44,20,0,1970-01-01 00:00:00.000000010,2025,1,1,10,1970,1,1,1,2025,1
GROC-111887,2026-04-04,East,Vegetables,Spinach,5,113.19,35.0,1,Cash,565.94,27,1,1970-01-01 00:00:00.000000008,2026,4,2,4,1970,1,1,1,2026,4
GROC-111888,2025-05-27,South,Snacks,Biscuits,5,193.77,32.0,1,Cash,968.86,26,0,1970-01-01 00:00:00.000000006,2025,5,2,27,1970,1,1,1,2025,5
GROC-111889,2025-12-22,South,Fruits,Orange,17,77.91,28.0,1,UPI,1324.49,56,0,1970-01-01 00:00:00.000000004,2025,12,4,22,1970,1,1,1,2025,12
GROC-111890,2025-01-02,East,Beverages,Energy Drink,10,111.28,43.0,0,Card,1112.8,59,0,1970-01-01 00:00:00.000000000,2025,1,1,2,1970,1,1,1,2025,1
GROC-111891,2025-09-02,South,Snacks,Chocolate,6,178.93,42.0,0,UPI,1073.58,33,0,1970-01-01 00:00:00.000000009,2025,9,3,2,1970,1,1,1,2025,9
GROC-111892,2024-10-07,West,Fruits,Orange,8,289.32,41.0,0,Cash,2314.56,52,0,1970-01-01 00:00:00.000000008,2024,10,4,7,1970,1,1,1,2024,10
GROC-111893,2025-06-14,East,Vegetables,Onion,18,216.57,61.0,0,,3898.19,36,0,1970-01-01 00:00:00.000000004,2025,6,2,14,1970,1,1,1,2025,6
GROC-111894,2024-10-07,West,Snacks,Namkeen,7,70.45,39.0,0,UPI,493.15,37,0,1970-01-01 00:00:00.000000003,2024,10,4,7,1970,1,1,1,2024,10
GROC-111895,2025-05-25,East,Vegetables,Onion,20,149.64,59.0,1,Card,2992.83,18,0,1970-01-01 00:00:00.000000009,2025,5,2,25,1970,1,1,1,2025,5
GROC-111896,2025-09-18,West,Fruits,Mango,24,204.76,64.0,1,UPI,4914.19,63,0,1970-01-01 00:00:00.000000007,2025,9,3,18,1970,1,1,1,2025,9
GROC-111897,2026-01-13,North,Dairy,Curd,18,338.91,64.0,0,Cash,6100.42,45,1,1970-01-01 00:00:00.000000003,2026,1,1,13,1970,1,1,1,2026,1
GROC-111898,2024-06-21,South,Snacks,Biscuits,19,199.31,57.0,1,UPI,3786.92,67,0,1970-01-01 00:00:00.000000011,2024,6,2,21,1970,1,1,1,2024,6
GROC-111899,2026-03-18,North,Snacks,Biscuits,24,31.36,45.0,0,Card,752.64,26,0,1970-01-01 00:00:00.000000007,2026,3,1,18,1970,1,1,1,2026,3
GROC-111900,2026-02-13,North,Snacks,Chocolate,23,251.04,30.0,1,Card,5773.94,31,0,1970-01-01 00:00:00.000000002,2026,2,1,13,1970,1,1,1,2026,2
GROC-111901,2026-03-06,South,Dairy,Cheese,22,225.24,59.0,1,,4955.36,58,0,1970-01-01 00:00:00.000000002,2026,3,1,6,1970,1,1,1,2026,3
GROC-111902,2024-12-11,West,Dairy,Milk,14,74.13,32.0,0,Cash,1037.82,68,0,1970-01-01 00:00:00.000000003,2024,12,4,11,1970,1,1,1,2024,12
GROC-111903,2024-06-27,North,Beverages,Energy Drink,8,68.46,37.0,1,Card,547.69,48,0,1970-01-01 00:00:00.000000000,2024,6,2,27,1970,1,1,1,2024,6
GROC-111904,2024-05-28,South,Beverages,Tea,1,74.12,12.0,1,UPI,74.12,67,0,1970-01-01 00:00:00.000000008,2024,5,2,28,1970,1,1,1,2024,5
GROC-111905,2025-04-24,South,Snacks,Chocolate,16,260.08,60.0,1,Card,4161.23,19,1,1970-01-01 00:00:00.000000003,2025,4,2,24,1970,1,1,1,2025,4
GROC-111906,2024-07-21,South,Dairy,Curd,1,351.02,42.0,1,UPI,351.02,51,0,1970-01-01 00:00:00.000000011,2024,7,3,21,1970,1,1,1,2024,7
GROC-111907,2024-07-19,South,Fruits,Orange,18,279.2,23.0,0,Card,5025.6,64,1,1970-01-01 00:00:00.000000003,2024,7,3,19,1970,1,1,1,2024,7
GROC-111908,2025-01-18,West,Dairy,Curd,9,316.11,41.0,1,Cash,2845.03,24,0,1970-01-01 00:00:00.000000011,2025,1,1,18,1970,1,1,1,2025,1
GROC-111909,2024-10-31,West,Dairy,Milk,17,283.88,56.0,0,Card,4825.93,18,0,1970-01-01 00:00:00.000000010,2024,10,4,31,1970,1,1,1,2024,10
GROC-111910,2025-04-15,South,Dairy,Butter,2,141.92,6.0,0,UPI,283.84,18,1,1970-01-01 00:00:00.000000003,2025,4,2,15,1970,1,1,1,2025,4
GROC-111911,2025-11-28,East,Vegetables,Spinach,23,49.23,64.0,1,UPI,1132.25,60,0,1970-01-01 00:00:00.000000002,2025,11,4,28,1970,1,1,1,2025,11
GROC-111912,2026-03-15,West,Snacks,Biscuits,23,329.62,70.0,0,Card,7581.26,44,0,1970-01-01 00:00:00.000000002,2026,3,1,15,1970,1,1,1,2026,3
GROC-111913,2025-04-25,South,Dairy,Cheese,15,448.7,28.0,0,UPI,6730.5,64,0,1970-01-01 00:00:00.000000009,2025,4,2,25,1970,1,1,1,2025,4
GROC-111914,2024-08-26,North,Vegetables,Tomato,7,169.84,34.0,0,UPI,1188.89,28,1,1970-01-01 00:00:00.000000003,2024,8,3,26,1970,1,1,1,2024,8
GROC-111915,2025-10-14,West,Dairy,Cheese,2,323.01,7.0,0,Cash,646.02,44,1,1970-01-01 00:00:00.000000011,2025,10,4,14,1970,1,1,1,2025,10
GROC-111916,2024-07-20,North,Dairy,Paneer,5,295.6,16.0,1,Cash,1478.0,44,1,1970-01-01 00:00:00.000000006,2024,7,3,20,1970,1,1,1,2024,7
GROC-111917,2025-09-20,South,Beverages,Energy Drink,24,61.57,,0,Cash,1477.68,60,0,1970-01-01 00:00:00.000000004,2025,9,3,20,1970,1,1,1,2025,9
GROC-111918,2025-03-05,North,Fruits,Orange,10,142.27,52.0,1,Cash,1422.65,44,0,1970-01-01 00:00:00.000000010,2025,3,1,5,1970,1,1,1,2025,3
GROC-111919,2024-06-21,West,Snacks,Chips,20,315.51,29.0,0,Cash,6310.2,43,0,1970-01-01 00:00:00.000000008,2024,6,2,21,1970,1,1,1,2024,6
GROC-111920,2025-07-08,West,Dairy,Milk,10,179.52,54.0,0,Card,1795.22,51,1,1970-01-01 00:00:00.000000006,2025,7,3,8,1970,1,1,1,2025,7
GROC-111921,2026-01-24,North,Snacks,Biscuits,5,244.33,6.0,1,Cash,1221.64,68,0,1970-01-01 00:00:00.000000011,2026,1,1,24,1970,1,1,1,2026,1
GROC-111922,2025-11-25,South,Snacks,Chocolate,9,327.81,14.0,0,Cash,2950.29,38,0,1970-01-01 00:00:00.000000007,2025,11,4,25,1970,1,1,1,2025,11
GROC-111923,2026-03-03,North,Snacks,Chocolate,15,265.55,39.0,0,Card,3983.25,51,0,1970-01-01 00:00:00.000000008,2026,3,1,3,1970,1,1,1,2026,3
GROC-111924,2025-09-30,West,Snacks,Biscuits,12,21.59,57.0,0,Card,259.08,62,0,1970-01-01 00:00:00.000000004,2025,9,3,30,1970,1,1,1,2025,9
GROC-111925,2024-08-22,North,Beverages,Cold Drink,17,133.07,55.0,0,Card,2262.19,26,1,1970-01-01 00:00:00.000000008,2024,8,3,22,1970,1,1,1,2024,8
GROC-111926,2026-03-30,North,Dairy,Milk,9,220.43,33.0,1,UPI,1983.91,57,0,1970-01-01 00:00:00.000000009,2026,3,1,30,1970,1,1,1,2026,3
GROC-111927,2025-07-02,West,Fruits,Apple,7,26.73,28.0,1,UPI,187.14,51,0,1970-01-01 00:00:00.000000001,2025,7,3,2,1970,1,1,1,2025,7
GROC-111928,2024-12-11,South,Snacks,Chips,4,53.95,52.0,0,UPI,215.8,18,1,1970-01-01 00:00:00.000000011,2024,12,4,11,1970,1,1,1,2024,12
GROC-111929,2025-12-24,West,Vegetables,Carrot,20,34.14,62.0,0,Card,682.78,24,0,1970-01-01 00:00:00.000000009,2025,12,4,24,1970,1,1,1,2025,12
GROC-111930,2024-06-02,East,Fruits,Mango,2,164.78,20.0,0,Cash,329.56,30,0,1970-01-01 00:00:00.000000007,2024,6,2,2,1970,1,1,1,2024,6
GROC-111931,2025-11-13,East,Snacks,Biscuits,11,286.43,55.0,1,Card,3150.76,43,1,1970-01-01 00:00:00.000000000,2025,11,4,13,1970,1,1,1,2025,11
GROC-111932,2025-06-17,West,Fruits,Orange,5,230.24,49.0,1,Cash,1151.2,43,1,1970-01-01 00:00:00.000000002,2025,6,2,17,1970,1,1,1,2025,6
GROC-111933,2026-04-13,West,Vegetables,Carrot,7,209.65,51.0,1,Card,1467.54,42,0,1970-01-01 00:00:00.000000000,2026,4,2,13,1970,1,1,1,2026,4
GROC-111934,2025-03-01,North,Snacks,Candy,13,290.66,33.0,1,UPI,3778.59,32,1,1970-01-01 00:00:00.000000009,2025,3,1,1,1970,1,1,1,2025,3
GROC-111935,2026-03-09,West,Dairy,Butter,22,155.13,27.0,0,Card,3412.95,58,0,1970-01-01 00:00:00.000000002,2026,3,1,9,1970,1,1,1,2026,3
GROC-111936,2025-12-05,East,Beverages,Energy Drink,18,285.56,39.0,0,UPI,5140.08,52,0,1970-01-01 00:00:00.000000008,2025,12,4,5,1970,1,1,1,2025,12
GROC-111937,2025-04-29,North,Beverages,Energy Drink,7,232.12,44.0,1,Card,1624.84,26,0,1970-01-01 00:00:00.000000007,2025,4,2,29,1970,1,1,1,2025,4
GROC-111938,2024-11-25,West,Snacks,Chocolate,2,263.6,45.0,1,Card,527.2,63,0,1970-01-01 00:00:00.000000003,2024,11,4,25,1970,1,1,1,2024,11
GROC-111939,2024-05-19,West,Dairy,Milk,4,162.88,41.0,0,UPI,651.5,61,0,1970-01-01 00:00:00.000000003,2024,5,2,19,1970,1,1,1,2024,5
GROC-111940,2026-03-01,North,Fruits,Mango,11,278.23,49.0,0,UPI,3060.53,58,0,1970-01-01 00:00:00.000000005,2026,3,1,1,1970,1,1,1,2026,3
GROC-111941,2024-08-22,East,Snacks,Candy,12,181.46,40.0,0,Cash,2177.52,52,0,1970-01-01 00:00:00.000000000,2024,8,3,22,1970,1,1,1,2024,8
GROC-111942,2024-07-07,South,Beverages,Cold Drink,20,316.53,21.0,0,,6330.6,62,0,1970-01-01 00:00:00.000000011,2024,7,3,7,1970,1,1,1,2024,7
GROC-111943,2026-02-09,North,Dairy,Curd,14,404.22,37.0,0,Cash,5659.11,54,1,1970-01-01 00:00:00.000000007,2026,2,1,9,1970,1,1,1,2026,2
GROC-111944,2025-08-21,North,Beverages,Tea,22,68.02,34.0,1,Cash,1496.35,26,0,1970-01-01 00:00:00.000000004,2025,8,3,21,1970,1,1,1,2025,8
GROC-111945,2025-08-25,South,Vegetables,Spinach,9,231.46,46.0,0,Card,2083.16,47,1,1970-01-01 00:00:00.000000008,2025,8,3,25,1970,1,1,1,2025,8
GROC-111946,2024-12-03,West,Beverages,Tea,14,184.29,63.0,0,Card,2580.06,50,1,1970-01-01 00:00:00.000000007,2024,12,4,3,1970,1,1,1,2024,12
GROC-111947,2025-03-24,South,Vegetables,Carrot,6,152.31,42.0,1,UPI,913.83,55,0,1970-01-01 00:00:00.000000006,2025,3,1,24,1970,1,1,1,2025,3
GROC-111948,2025-07-27,West,Vegetables,Onion,18,65.24,56.0,1,Card,1174.3,42,1,1970-01-01 00:00:00.000000005,2025,7,3,27,1970,1,1,1,2025,7
GROC-111949,2025-06-04,North,Fruits,Orange,20,108.18,34.0,1,Cash,2163.55,62,1,1970-01-01 00:00:00.000000004,2025,6,2,4,1970,1,1,1,2025,6
GROC-111950,2024-11-07,East,Vegetables,Onion,7,126.18,49.0,1,Cash,883.24,62,0,1970-01-01 00:00:00.000000007,2024,11,4,7,1970,1,1,1,2024,11
GROC-111951,2026-02-16,East,Fruits,Orange,4,209.71,27.0,1,UPI,838.84,22,0,1970-01-01 00:00:00.000000007,2026,2,1,16,1970,1,1,1,2026,2
GROC-111952,2026-02-07,South,Fruits,Apple,23,273.39,71.0,1,UPI,6287.87,41,0,1970-01-01 00:00:00.000000006,2026,2,1,7,1970,1,1,1,2026,2
GROC-111953,2025-01-31,South,Fruits,Papaya,15,133.08,59.0,0,Cash,1996.2,46,0,1970-01-01 00:00:00.000000001,2025,1,1,31,1970,1,1,1,2025,1
