transaction_id,date,region,category,product_name,units_sold,cost_price,selling_price,revenue,inventory_level,ordered_stock,promotion,return_count,supplier_delay_days,customer_rating,damaged_stock
DIY-17801,2025-12-20,West,Electrical,Wire,73,126.91,131.14,9573.17,352,425,1,3,17.0,3.3,4
DIY-17802,2025-11-01,South,Stationery,Marker,1,133.45,339.99,339.99,847,848,1,3,3.0,3.9,8
DIY-17803,2022-09-09,South,Home Decor,LED Light,33,141.9,393.7,12991.99,40,73,0,2,13.0,,9
DIY-17804,2022-07-24,South,Stationery,Notebook,69,195.91,546.4,37701.59,134,203,0,2,8.0,5.0,11
DIY-17805,2026-01-23,South,Home Decor,Plant Pot,18,455.6,1572.56,28306.03,624,642,0,5,6.0,2.6,11
DIY-17806,2025-04-06,South,Stationery,Marker,7,418.87,878.28,6147.97,369,376,1,7,15.0,2.5,5
DIY-17807,2023-09-06,West,Electrical,Bulb,86,474.39,1009.44,86811.77,13,99,1,0,10.0,4.2,7
DIY-17808,2023-10-21,East,Hardware,Hammer,99,739.6,1505.42,149036.43,616,715,1,5,6.0,3.3,1
DIY-17809,2024-05-01,South,Home Decor,Wall Frame,95,123.24,254.07,24137.11,634,729,1,1,4.0,3.2,0
DIY-17810,2024-09-16,West,Hardware,Screwdriver,72,979.66,1338.82,96394.74,-13,59,0,1,8.0,5.0,5
DIY-17811,2026-02-19,South,Electrical,Bulb,34,366.38,855.98,29103.37,75,109,0,6,2.0,2.9,9
DIY-17812,2024-07-22,North,Hardware,Screwdriver,54,318.93,1109.15,59893.95,296,350,0,5,15.0,3.6,11
DIY-17813,2025-03-17,North,Kitchen,Bottle,28,744.87,2457.59,68812.39,67,95,0,5,12.0,2.6,9
DIY-17814,2025-04-17,North,Stationery,Pen Set,41,26.85,67.22,2755.82,528,569,1,2,13.0,4.4,3
DIY-17815,2022-05-15,East,Cleaning,Cleaning Spray,51,971.89,1650.55,84178.06,808,859,0,5,24.0,4.7,9
DIY-17816,2026-02-12,East,Cleaning,Brush,66,258.86,885.37,58434.46,473,539,0,3,16.0,,2
DIY-17817,2023-01-28,South,Kitchen,Storage Box,61,29.17,43.21,2635.61,128,189,1,3,5.0,2.0,10
DIY-17818,2024-02-29,West,Electrical,Bulb,54,467.88,700.48,37825.94,736,790,1,2,15.0,2.3,11
DIY-17819,2023-08-28,East,Kitchen,Bottle,16,845.05,1752.08,28033.21,699,715,1,5,24.0,2.9,2
DIY-17820,2022-12-07,East,Home Decor,Wall Frame,49,331.98,469.19,22990.24,604,653,1,6,23.0,4.4,5
DIY-17821,2024-07-13,East,Electrical,Wire,48,537.91,878.27,42157.14,659,707,0,0,17.0,3.8,6
DIY-17822,2024-12-23,North,Stationery,Stapler,37,968.5,1974.52,73057.08,794,831,1,1,18.0,3.3,1
DIY-17823,2024-12-06,West,Kitchen,Knife Set,14,198.0,280.0,3919.96,106,120,1,5,14.0,4.7,3
DIY-17824,2025-04-14,West,Hardware,Hammer,6,679.92,963.36,5780.17,951,957,0,6,17.0,4.7,7
DIY-17825,2025-07-07,West,Cleaning,Mop,15,702.09,928.72,13930.84,856,871,1,6,19.0,2.6,10
DIY-17826,2025-08-12,South,Electrical,Battery,18,815.13,1867.29,33611.26,67,85,1,0,19.0,4.3,1
DIY-17827,2024-03-08,South,Electrical,Extension Board,84,284.06,457.48,38428.36,400,484,1,7,23.0,3.6,4
DIY-17828,2023-03-27,North,Stationery,Pen Set,35,897.1,1555.85,54454.6,848,883,0,0,2.0,4.3,11
DIY-17829,2023-05-09,East,Kitchen,Knife Set,7,638.72,1201.99,8413.9,352,359,1,1,5.0,4.6,1
DIY-17830,2024-10-15,East,Electrical,Wire,98,508.36,1290.57,126475.68,761,859,1,4,17.0,3.9,4
DIY-17831,2023-06-17,East,Hardware,Hammer,52,431.34,642.2,33394.14,503,555,1,0,23.0,4.9,3
DIY-17832,2024-02-18,North,Home Decor,LED Light,91,844.08,2313.85,210560.05,178,269,1,5,18.0,3.9,10
DIY-17833,2022-07-24,East,Home Decor,LED Light,4,497.16,1075.76,4303.05,791,795,1,5,24.0,4.7,0
DIY-17834,2025-08-16,West,Electrical,Wire,81,970.06,2544.12,206073.56,349,430,1,3,19.0,3.8,5
DIY-17835,2025-11-01,South,Electrical,Extension Board,8,891.24,2182.11,17456.91,513,521,1,5,15.0,4.2,10
DIY-17836,2026-01-16,West,Home Decor,Wall Frame,6,393.32,1041.37,6248.21,882,888,0,7,0.0,3.8,2
DIY-17837,2022-08-12,West,Kitchen,Storage Box,23,926.05,2738.56,62986.88,578,601,0,2,20.0,4.1,7
DIY-17838,2024-03-03,East,Stationery,Notebook,35,392.42,450.7,15774.53,892,927,1,0,9.0,2.4,2
DIY-17839,2026-04-10,South,Kitchen,Knife Set,80,37.47,92.2,7376.33,688,768,1,1,18.0,3.6,2
DIY-17840,2024-02-03,West,Stationery,Stapler,97,478.75,1128.04,109419.73,579,676,0,2,15.0,4.3,2
DIY-17841,2025-01-24,West,Stationery,Notebook,66,715.96,1040.98,68704.93,26,92,1,1,0.0,3.6,0
DIY-17842,2022-11-26,East,Hardware,Drill Bits,14,776.14,1394.51,19523.12,276,290,0,0,10.0,2.3,2
DIY-17843,2022-09-21,South,Electrical,Extension Board,65,810.19,1646.89,107047.55,395,460,1,7,11.0,2.6,8
DIY-17844,2022-10-23,North,Hardware,Drill Bits,66,493.19,1046.51,69069.39,523,589,1,3,18.0,4.2,11
DIY-17845,2025-02-05,South,Home Decor,LED Light,12,666.63,1786.66,21439.97,211,223,1,4,4.0,4.5,9
DIY-17846,2023-01-18,West,Cleaning,Mop,10,734.5,1721.74,17217.39,172,182,1,7,3.0,2.1,4
DIY-17847,2026-02-01,West,Hardware,Drill Bits,74,125.06,335.94,24859.32,780,854,1,1,6.0,3.1,1
DIY-17848,2023-11-27,West,Cleaning,Mop,50,934.12,1751.63,87581.53,645,695,1,2,5.0,2.1,7
DIY-17849,2022-06-10,North,Stationery,Stapler,23,313.13,705.97,16237.23,533,556,1,4,2.0,3.4,1
DIY-17850,2023-08-08,West,Kitchen,Bottle,63,701.89,1482.77,93414.37,577,640,1,3,9.0,2.4,9
DIY-17851,2025-09-30,West,Hardware,Screwdriver,96,755.74,2301.31,220925.61,666,762,0,4,12.0,2.6,6
DIY-17852,2025-01-23,North,Stationery,Pen Set,60,981.95,2730.1,163805.73,120,180,0,6,6.0,3.7,2
DIY-17853,2022-11-08,North,Stationery,Stapler,36,998.43,1821.12,65560.17,402,438,1,2,4.0,4.2,10
DIY-17854,2026-01-21,South,Kitchen,Bottle,84,573.7,784.52,65899.38,823,907,0,7,21.0,2.0,7
DIY-17855,2022-06-16,East,Cleaning,Mop,17,544.16,1068.97,18172.41,833,850,1,3,21.0,3.3,4
DIY-17856,2023-05-07,East,Hardware,Screwdriver,82,85.07,216.29,17735.62,469,551,1,6,8.0,4.8,3
DIY-17857,2022-08-31,North,Cleaning,Mop,40,170.64,427.71,17108.34,343,383,1,5,15.0,3.7,9
DIY-17858,2023-01-01,West,Home Decor,Curtains,85,342.23,634.59,53939.98,449,534,1,7,5.0,4.0,0
DIY-17859,2025-01-14,West,Hardware,Tape Measure,19,827.87,1663.5,31606.57,45,64,0,7,13.0,4.0,3
DIY-17860,2026-04-21,North,Kitchen,Bottle,89,840.72,1765.86,157161.78,313,402,1,3,24.0,3.9,1
DIY-17861,2022-10-16,South,Stationery,Pen Set,24,938.88,3124.07,74977.78,383,407,0,5,16.0,4.1,3
DIY-17862,2026-02-06,North,Cleaning,Brush,13,503.09,1261.85,16404.02,220,233,0,7,5.0,3.5,3
DIY-17863,2024-09-02,North,Kitchen,Bottle,70,378.23,1182.44,82770.73,247,317,0,5,12.0,3.5,0
DIY-17864,2025-04-22,East,Cleaning,Brush,64,788.33,1417.23,90702.68,311,375,0,1,18.0,4.2,8
DIY-17865,2024-10-10,West,Home Decor,Plant Pot,38,785.51,1845.62,70133.64,695,733,0,1,22.0,3.1,0
DIY-17866,2024-07-02,West,Hardware,Drill Bits,62,131.38,273.42,16952.14,342,404,1,6,17.0,4.4,9
DIY-17867,2025-12-12,South,Cleaning,Bucket,65,121.72,204.9,13318.71,640,705,1,4,12.0,3.6,1
DIY-17868,2026-04-01,East,Stationery,Stapler,46,840.53,1175.71,54082.71,701,747,1,6,7.0,3.1,7
DIY-17869,2023-02-22,South,Cleaning,Brush,10,762.4,1732.38,17323.84,314,324,0,7,19.0,4.4,9
DIY-17870,2023-03-05,West,Electrical,Extension Board,30,173.67,434.76,13042.75,174,204,0,3,5.0,,7
DIY-17871,2024-12-25,South,Home Decor,Wall Frame,75,153.3,379.9,28492.14,244,319,1,3,24.0,2.6,2
DIY-17872,2023-10-03,South,Kitchen,Bottle,59,416.95,874.54,51597.79,508,567,0,1,18.0,4.3,4
DIY-17873,2023-06-05,East,Stationery,Notebook,15,305.25,400.8,6012.04,308,323,0,3,0.0,4.0,6
DIY-17874,2024-02-02,West,Hardware,Drill Bits,31,554.21,793.99,24613.55,941,972,1,1,,4.0,3
DIY-17875,2023-10-24,East,Kitchen,Storage Box,96,891.02,2985.4,286597.95,465,561,0,4,17.0,3.6,10
DIY-17876,2024-12-20,South,Electrical,Wire,19,701.73,1546.17,29377.29,934,953,1,2,17.0,3.3,6
DIY-17877,2022-06-04,East,Cleaning,Mop,50,856.41,2744.18,137208.87,108,158,0,5,10.0,4.6,4
DIY-17878,2022-07-30,South,Home Decor,Plant Pot,66,982.17,1709.69,112839.81,888,954,1,3,10.0,,5
DIY-17879,2024-03-15,South,Electrical,Bulb,56,314.69,681.36,38156.27,293,349,1,5,,2.6,4
DIY-17880,2026-01-09,West,Cleaning,Mop,48,622.41,1749.03,83953.52,260,308,1,5,7.0,4.0,0
DIY-17881,2025-12-26,North,Hardware,Tape Measure,91,853.87,2606.47,237189.13,848,939,0,0,3.0,4.3,2
DIY-17882,2023-03-21,North,Kitchen,Tray,26,362.83,732.47,19044.16,716,742,1,3,24.0,2.6,7
DIY-17883,2023-09-09,West,Electrical,Wire,15,651.6,642.39,9635.81,582,597,1,1,,4.2,4
DIY-17884,2025-01-15,North,Home Decor,Plant Pot,74,394.76,887.42,65668.74,103,177,0,2,4.0,3.5,4
DIY-17885,2022-10-29,North,Electrical,Battery,30,374.47,691.64,20749.34,403,433,1,7,11.0,2.7,3
DIY-17886,2026-04-10,North,Cleaning,Bucket,74,416.98,1065.0,78809.73,696,770,1,2,11.0,2.1,0
DIY-17887,2025-10-24,South,Hardware,Tape Measure,87,631.68,1478.72,128648.64,-2,85,0,3,16.0,4.5,9
DIY-17888,2024-05-03,South,Cleaning,Bucket,11,145.01,307.87,3386.54,607,618,1,0,22.0,4.4,3
DIY-17889,2024-10-02,South,Hardware,Hammer,54,30.7,96.95,5235.48,325,379,0,5,23.0,4.0,8
DIY-17890,2022-06-03,West,Hardware,Drill Bits,68,174.35,352.59,23976.32,288,356,1,2,20.0,2.3,10
DIY-17891,2023-08-14,East,Home Decor,Curtains,36,738.84,1973.07,71030.46,390,426,1,4,8.0,4.6,8
DIY-17892,2025-03-07,East,Cleaning,Brush,39,651.78,1360.41,53055.92,521,560,1,6,23.0,3.8,1
DIY-17893,2024-11-07,South,Electrical,Wire,50,39.53,71.22,3561.17,15,65,0,2,4.0,2.5,1
DIY-17894,2023-10-03,West,Stationery,Notebook,16,135.78,292.8,4684.88,158,174,0,7,9.0,2.6,6
DIY-17895,2022-08-10,North,Electrical,Battery,15,470.06,1299.32,19489.83,142,157,0,0,10.0,2.0,2
DIY-17896,2023-09-21,North,Hardware,Hammer,37,484.07,823.52,30470.38,268,305,1,2,2.0,4.9,9
DIY-17897,2022-07-06,North,Electrical,Wire,8,439.59,795.87,6366.92,704,712,1,6,19.0,3.4,4
DIY-17898,2023-09-12,South,Stationery,Notebook,91,745.22,1092.53,99420.65,757,848,0,4,2.0,2.8,2
DIY-17899,2025-08-01,North,Kitchen,Tray,80,994.11,1670.5,133639.98,883,963,1,1,22.0,3.2,6
DIY-17900,2025-06-05,North,Electrical,Wire,74,947.57,1664.09,123142.67,305,379,0,2,24.0,3.9,3
DIY-17901,2023-05-17,West,Electrical,Bulb,59,113.92,319.01,18821.87,360,419,1,3,24.0,4.1,1
DIY-17902,2022-06-15,East,Hardware,Tape Measure,28,651.67,1071.38,29998.62,771,799,1,4,4.0,2.6,1
DIY-17903,2024-03-08,North,Electrical,Battery,77,365.72,790.03,60832.32,134,211,0,3,16.0,4.5,5
DIY-17904,2022-05-26,East,Cleaning,Cleaning Spray,90,895.27,2834.59,255112.83,768,858,1,0,20.0,3.0,9
DIY-17905,2022-05-06,West,Cleaning,Cleaning Spray,38,175.42,475.12,18054.73,91,129,0,1,12.0,2.4,4
DIY-17906,2022-12-29,East,Hardware,Tape Measure,99,109.38,165.08,16342.84,810,909,0,6,15.0,4.8,7
DIY-17907,2024-07-21,South,Cleaning,Bucket,16,600.37,702.48,11239.72,652,668,0,1,6.0,2.1,0
DIY-17908,2024-06-03,West,Electrical,Bulb,9,664.02,1117.16,10054.45,626,635,1,1,17.0,2.9,10
DIY-17909,2023-03-17,West,Electrical,Battery,15,515.84,730.84,10962.56,407,422,0,3,11.0,2.1,1
DIY-17910,2023-07-10,North,Kitchen,Storage Box,82,787.57,1192.57,97790.86,715,797,0,3,2.0,2.7,8
DIY-17911,2023-10-11,South,Cleaning,Bucket,99,21.35,39.13,3873.8,131,230,0,3,7.0,,6
DIY-17912,2023-09-20,West,Cleaning,Mop,31,302.28,937.95,29076.4,577,608,0,5,16.0,4.4,3
DIY-17913,2022-07-24,South,Stationery,Stapler,73,915.46,2611.7,190653.96,851,924,1,6,4.0,2.4,0
DIY-17914,2022-11-14,West,Electrical,Battery,87,736.33,800.2,69617.13,691,778,1,1,12.0,4.3,8
DIY-17915,2024-01-12,East,Stationery,Marker,87,894.02,2167.07,188535.39,447,534,1,1,17.0,4.9,7
DIY-17916,2024-07-21,South,Home Decor,Curtains,34,220.89,537.06,18259.97,146,180,1,0,1.0,2.9,3
DIY-17917,2022-12-25,East,Home Decor,LED Light,95,31.23,34.02,3231.59,462,557,1,5,14.0,3.3,5
DIY-17918,2023-09-16,West,Hardware,Tape Measure,71,179.29,223.41,15862.21,236,307,0,7,8.0,2.4,6
DIY-17919,2025-01-31,West,Hardware,Drill Bits,23,282.1,557.46,12821.49,885,908,0,5,16.0,2.8,10
DIY-17920,2025-11-26,West,Stationery,Notebook,81,967.76,1349.34,109296.78,456,537,1,5,24.0,4.2,7
DIY-17921,2026-03-14,West,Kitchen,Storage Box,28,22.69,65.46,1832.74,25,53,1,2,14.0,3.2,3
DIY-17922,2022-09-15,West,Cleaning,Bucket,65,558.08,1482.03,96331.93,444,509,0,0,21.0,2.8,9
DIY-17923,2022-07-13,South,Hardware,Hammer,41,729.6,919.44,37697.12,135,176,1,0,8.0,,11
DIY-17924,2024-03-07,East,Stationery,Notebook,62,561.95,1023.54,63459.26,707,769,1,2,1.0,2.4,3
DIY-17925,2025-07-18,East,Electrical,Battery,36,546.81,1532.69,55176.92,58,94,0,6,12.0,4.1,4
DIY-17926,2025-11-16,North,Home Decor,Plant Pot,2,797.7,2061.04,4122.08,579,581,0,2,6.0,3.3,6
DIY-17927,2023-01-16,West,Stationery,Notebook,95,491.87,1550.86,147332.13,643,738,0,0,13.0,3.1,10
DIY-17928,2025-08-05,North,Stationery,Marker,56,214.69,598.84,33534.97,774,830,0,6,23.0,2.8,5
DIY-17929,2026-02-03,South,Hardware,Tape Measure,83,622.76,940.82,78088.05,561,644,1,2,8.0,3.4,3
DIY-17930,2022-08-17,West,Kitchen,Knife Set,44,642.4,1401.3,61657.18,883,927,1,5,0.0,3.5,8
DIY-17931,2025-09-22,West,Electrical,Battery,2,990.11,2553.01,5106.03,419,421,1,6,2.0,,3
DIY-17932,2023-05-18,South,Cleaning,Bucket,49,422.85,938.15,45969.35,202,251,0,4,,4.8,11
DIY-17933,2024-04-29,East,Stationery,Stapler,40,469.97,1103.87,44154.64,832,872,0,5,23.0,2.6,10
DIY-17934,2023-12-25,West,Home Decor,Plant Pot,13,424.92,549.11,7138.41,63,76,0,7,16.0,2.9,4
DIY-17935,2025-10-14,North,Electrical,Bulb,1,716.35,2293.55,2293.55,171,172,0,7,17.0,4.4,1
DIY-17936,2022-12-13,West,Cleaning,Bucket,70,268.94,361.31,25291.95,297,367,0,5,3.0,,9
DIY-17937,2023-04-06,East,Stationery,Marker,26,112.89,238.14,6191.76,583,609,0,7,14.0,4.6,0
DIY-17938,2023-05-19,West,Hardware,Drill Bits,26,453.01,536.87,13958.71,866,892,1,5,1.0,4.2,5
DIY-17939,2023-10-12,West,Home Decor,Wall Frame,71,821.6,1708.15,121278.33,561,632,1,4,15.0,3.0,7
DIY-17940,2022-05-13,East,Kitchen,Bottle,27,405.21,1025.69,27693.6,409,436,1,5,21.0,3.1,7
DIY-17941,2022-04-29,East,Home Decor,Curtains,61,245.74,771.94,47088.29,734,795,0,7,18.0,3.0,4
DIY-17942,2026-04-07,West,Cleaning,Mop,69,528.44,1080.84,74577.71,243,312,0,0,9.0,4.1,6
DIY-17943,2023-11-27,West,Home Decor,Curtains,22,761.55,1550.07,34101.49,224,246,1,7,21.0,2.4,5
DIY-17944,2026-04-10,North,Home Decor,Wall Frame,43,852.6,1663.48,71529.6,149,192,1,0,5.0,2.1,5
DIY-17945,2025-06-20,East,Kitchen,Bottle,94,848.42,2600.36,244433.91,25,119,0,7,19.0,2.6,1
DIY-17946,2023-04-02,East,Stationery,Pen Set,52,577.23,1373.84,71439.82,627,679,1,5,5.0,4.5,3
DIY-17947,2026-01-16,North,Stationery,Marker,96,153.71,311.13,29868.22,690,786,0,0,4.0,4.4,8
DIY-17948,2022-09-06,South,Home Decor,Wall Frame,5,639.03,1690.1,8450.49,333,338,0,3,24.0,3.9,4
DIY-17949,2025-06-23,West,Kitchen,Bottle,25,72.17,156.61,3915.32,621,646,0,5,,3.6,4
DIY-17950,2023-11-24,South,Kitchen,Knife Set,52,91.81,243.32,12652.53,586,638,0,4,11.0,2.8,7
DIY-17951,2024-01-01,East,Home Decor,Curtains,62,906.29,2033.87,126099.97,539,601,1,0,12.0,,0
DIY-17952,2025-07-14,North,Stationery,Stapler,8,859.17,2593.34,20746.71,347,355,1,4,2.0,3.6,9
DIY-17953,2024-11-15,South,Kitchen,Storage Box,77,979.97,2002.35,154181.24,15,92,1,6,23.0,4.2,5
DIY-17954,2022-12-19,North,Electrical,Extension Board,47,627.21,1185.48,55717.68,359,406,1,3,5.0,2.8,9
DIY-17955,2023-04-12,South,Hardware,Drill Bits,90,462.18,1207.54,108678.7,86,176,1,5,9.0,,11
DIY-17956,2023-09-08,North,Hardware,Hammer,25,413.05,785.72,19642.93,86,111,1,5,19.0,3.3,8
DIY-17957,2023-05-05,North,Home Decor,Plant Pot,96,410.03,716.03,68739.11,492,588,0,5,9.0,3.5,4
DIY-17958,2023-10-07,West,Cleaning,Brush,14,753.36,1832.1,25649.37,641,655,1,6,4.0,4.1,4
DIY-17959,2022-08-17,East,Cleaning,Brush,8,374.69,912.79,7302.3,84,92,0,7,16.0,3.1,9
DIY-17960,2024-12-30,North,Electrical,Bulb,51,449.95,739.65,37721.97,738,789,1,0,0.0,4.8,7
DIY-17961,2022-06-08,West,Electrical,Battery,7,987.34,2341.0,16386.99,253,260,1,7,9.0,4.2,9
DIY-17962,2022-10-15,East,Hardware,Tape Measure,31,301.55,632.86,19618.53,282,313,1,4,12.0,4.3,0
DIY-17963,2022-08-25,North,Hardware,Screwdriver,2,233.79,336.89,673.78,396,398,0,0,3.0,4.4,2
DIY-17964,2022-07-13,North,Home Decor,Plant Pot,4,794.03,2284.2,9136.79,102,106,1,0,6.0,4.6,2
DIY-17965,2024-08-03,West,Hardware,Screwdriver,43,111.03,297.55,12794.65,813,856,1,7,1.0,2.3,7
DIY-17966,2026-01-23,East,Stationery,Marker,41,844.13,994.17,40761.02,521,562,1,7,22.0,4.7,7
DIY-17967,2024-08-22,South,Cleaning,Brush,69,669.14,2102.07,145042.97,709,778,0,0,0.0,2.1,5
DIY-17968,2023-04-11,East,Cleaning,Brush,72,883.9,2378.35,171241.41,694,766,0,6,4.0,2.5,6
DIY-17969,2026-01-26,West,Kitchen,Storage Box,31,418.33,1161.91,36019.28,100,131,1,4,10.0,2.1,2
DIY-17970,2023-02-26,South,Stationery,Pen Set,16,285.76,452.52,7240.28,216,232,0,1,24.0,3.4,5
DIY-17971,2024-11-11,West,Hardware,Tape Measure,21,658.06,1958.0,41117.94,82,103,1,2,22.0,3.1,0
DIY-17972,2024-11-03,East,Home Decor,LED Light,6,626.71,1183.9,7103.42,863,869,0,3,19.0,3.8,4
DIY-17973,2024-06-25,South,Stationery,Notebook,84,192.53,542.81,45596.32,476,560,1,0,10.0,3.5,2
DIY-17974,2025-12-06,East,Kitchen,Storage Box,22,226.94,353.82,7784.11,569,591,1,5,5.0,2.2,5
DIY-17975,2023-12-18,North,Stationery,Notebook,41,761.52,939.39,38514.83,214,255,0,2,12.0,2.9,5
DIY-17976,2022-06-14,West,Stationery,Stapler,31,416.39,1298.12,40241.63,372,403,0,4,1.0,4.7,2
DIY-17977,2024-10-27,East,Electrical,Wire,98,338.01,587.53,57578.33,614,712,0,6,1.0,4.5,6
DIY-17978,2025-07-07,South,Stationery,Notebook,66,315.47,993.37,65562.73,-2,64,0,2,11.0,4.0,3
DIY-17979,2025-08-31,North,Home Decor,Plant Pot,99,576.0,1257.73,124515.7,373,472,1,1,10.0,4.3,4
DIY-17980,2023-10-30,West,Stationery,Notebook,84,306.32,702.64,59021.5,867,951,1,6,23.0,3.2,4
DIY-17981,2025-09-21,East,Electrical,Wire,51,159.26,453.16,23111.22,677,728,0,0,5.0,5.0,3
DIY-17982,2025-02-06,East,Stationery,Notebook,99,894.23,1576.87,156110.28,717,816,1,2,19.0,2.0,9
DIY-17983,2024-02-07,East,Electrical,Battery,30,721.58,1515.37,45461.11,236,266,1,1,9.0,3.8,4
DIY-17984,2023-04-28,North,Hardware,Hammer,91,701.37,985.29,89661.16,625,716,0,1,8.0,4.5,5
DIY-17985,2022-12-19,West,Stationery,Notebook,78,351.79,876.32,68352.64,556,634,1,7,4.0,2.6,6
DIY-17986,2022-09-13,East,Cleaning,Brush,7,22.89,67.67,473.68,164,171,1,4,16.0,3.5,9
DIY-17987,2023-03-31,West,Stationery,Notebook,29,403.33,745.45,21618.17,690,719,0,4,16.0,3.5,1
DIY-17988,2024-12-15,East,Stationery,Marker,7,273.37,496.94,3478.57,978,985,0,4,6.0,4.8,0
DIY-17989,2024-01-31,South,Kitchen,Storage Box,72,63.05,162.93,11730.78,704,776,1,0,11.0,4.7,8
DIY-17990,2023-12-28,South,Cleaning,Bucket,37,92.65,190.41,7045.24,702,739,1,6,18.0,3.0,1
DIY-17991,2022-09-24,South,Kitchen,Knife Set,84,839.34,1474.74,123878.42,488,572,1,5,8.0,2.3,9
DIY-17992,2024-03-20,North,Cleaning,Bucket,24,325.48,790.74,18977.7,471,495,0,7,23.0,2.0,8
DIY-17993,2024-09-22,South,Home Decor,Plant Pot,44,874.62,1203.19,52940.56,802,846,0,5,4.0,4.2,3
DIY-17994,2026-02-07,East,Stationery,Stapler,85,507.56,1122.9,95446.58,326,411,1,4,3.0,3.6,6
DIY-17995,2024-02-02,South,Stationery,Notebook,78,857.63,2092.91,163246.94,71,149,1,7,19.0,5.0,9
DIY-17996,2025-12-21,East,Hardware,Tape Measure,54,821.31,1829.57,98796.79,328,382,0,0,2.0,4.2,11
DIY-17997,2025-12-22,South,Hardware,Tape Measure,85,826.16,1336.76,113624.35,783,868,1,4,22.0,4.0,11
DIY-17998,2023-02-09,North,Hardware,Hammer,14,490.0,895.0,12529.98,342,356,1,5,1.0,3.4,7
DIY-17999,2024-03-14,West,Stationery,Pen Set,36,927.29,932.98,33587.14,131,167,1,7,18.0,2.3,9
DIY-18000,2024-03-05,West,Electrical,Bulb,47,764.71,1925.55,90500.87,653,700,1,7,1.0,3.2,9
DIY-18001,2025-01-12,West,Hardware,Hammer,99,361.62,455.23,45067.61,306,405,1,1,17.0,2.4,3
DIY-18002,2023-05-29,South,Stationery,Stapler,66,440.64,1464.58,96662.33,340,406,0,7,1.0,2.5,5
DIY-18003,2022-11-07,North,Stationery,Pen Set,50,92.08,149.35,7467.47,424,474,1,4,6.0,,3
DIY-18004,2022-06-12,North,Hardware,Tape Measure,56,425.83,604.56,33855.18,535,591,1,4,7.0,4.8,6
DIY-18005,2025-01-27,South,Home Decor,Plant Pot,37,134.57,238.39,8820.43,106,143,0,0,4.0,2.3,4
DIY-18006,2023-03-06,East,Home Decor,LED Light,98,465.34,1218.56,119419.27,68,166,1,1,19.0,3.3,8
DIY-18007,2024-07-17,South,Kitchen,Bottle,63,424.17,1204.63,75891.68,195,258,0,1,20.0,3.6,2
DIY-18008,2025-12-28,West,Hardware,Screwdriver,1,132.84,365.92,365.92,784,785,1,4,15.0,3.6,3
DIY-18009,2024-02-29,East,Electrical,Battery,28,466.28,1536.5,43022.09,786,814,0,6,1.0,2.0,2
DIY-18010,2023-05-04,North,Cleaning,Brush,97,267.51,497.52,48259.25,272,369,1,3,3.0,2.5,3
DIY-18011,2026-02-02,East,Electrical,Extension Board,49,219.0,322.16,15786.04,886,935,0,3,,2.5,3
DIY-18012,2024-09-02,East,Cleaning,Cleaning Spray,68,273.77,622.05,42299.08,761,829,0,5,1.0,4.9,4
DIY-18013,2022-11-13,South,Electrical,Extension Board,98,920.01,1835.22,179851.96,46,144,1,4,9.0,2.6,11
DIY-18014,2023-08-24,East,Kitchen,Storage Box,43,164.17,188.17,8091.32,243,286,1,5,2.0,2.4,10
DIY-18015,2024-07-04,West,Kitchen,Bottle,69,634.58,838.99,57890.61,471,540,0,1,13.0,4.6,1
DIY-18016,2025-06-11,North,Stationery,Stapler,45,819.72,1664.98,74923.93,620,665,0,2,11.0,4.3,4
DIY-18017,2023-10-28,East,Stationery,Notebook,25,292.95,758.53,18963.32,743,768,1,0,9.0,2.4,1
DIY-18018,2022-11-08,East,Home Decor,Curtains,26,68.41,168.6,4383.56,344,370,0,5,1.0,4.6,1
DIY-18019,2023-12-05,East,Home Decor,Wall Frame,12,590.77,1072.98,12875.73,841,853,1,3,2.0,2.2,9
DIY-18020,2023-08-25,South,Kitchen,Knife Set,18,166.42,203.23,3658.09,681,699,0,1,24.0,3.9,0
DIY-18021,2025-04-20,North,Home Decor,LED Light,46,560.01,1199.48,55176.07,665,711,1,2,23.0,3.9,7
DIY-18022,2023-09-08,South,Hardware,Hammer,70,138.88,322.39,22567.29,849,919,1,2,17.0,2.6,0
DIY-18023,2023-05-18,East,Electrical,Battery,26,928.16,1463.66,38055.25,169,195,0,1,15.0,2.6,5
DIY-18024,2023-06-30,East,Kitchen,Tray,3,727.32,1943.85,5831.55,407,410,1,3,2.0,2.9,7
DIY-18025,2025-09-27,West,Home Decor,Plant Pot,24,819.03,1525.29,36606.97,528,552,0,1,23.0,4.8,10
DIY-18026,2025-10-19,South,Cleaning,Cleaning Spray,33,740.31,1474.43,48656.18,740,773,0,5,3.0,2.3,3
DIY-18027,2023-07-10,South,Kitchen,Knife Set,70,758.27,1709.13,119639.4,622,692,0,5,1.0,3.5,5
DIY-18028,2024-05-06,South,Cleaning,Mop,46,521.37,1241.78,57121.74,559,605,0,3,8.0,2.8,1
DIY-18029,2025-08-17,West,Stationery,Marker,98,566.1,1359.91,133271.47,-11,87,0,3,0.0,,7
DIY-18030,2024-07-20,South,Hardware,Drill Bits,34,743.87,2029.47,69001.95,959,993,1,7,1.0,4.7,6
DIY-18031,2024-04-11,West,Home Decor,Wall Frame,69,372.0,740.25,51077.21,556,625,1,1,15.0,2.2,0
