bill_id,date,region,category,product_name,size,units_sold,base_price,discount_percent,final_price,revenue,inventory_remaining,customer_gender,season,return_flag
ZUD-15890,2025-11-16,Delhi,Women,Skirt,XL,27,1652.72,15.0,1404.81,37929.95,41,Male,Summer,1
ZUD-15891,2025-07-24,Chennai,Women,Top,S,28,2205.17,0.0,2205.17,61744.67,21,Male,Monsoon,0
ZUD-15892,2025-04-01,Delhi,Women,Top,L,18,3176.81,10.0,2859.13,51464.29,131,Female,Monsoon,0
ZUD-15893,2025-08-19,Chennai,Men,Shirt,L,16,1949.97,20.0,1559.98,24959.61,34,Male,Summer,0
ZUD-15894,2026-01-27,Chennai,Accessories,Cap,L,22,996.48,0.0,996.48,21922.51,190,Female,Winter,1
ZUD-15895,2024-08-11,Pune,Kids,Kids Shorts,XL,23,1361.2,20.0,1088.96,25046.08,184,Female,Summer,1
ZUD-15896,2024-08-06,Chennai,Accessories,Cap,S,18,2011.66,30.0,1408.16,25346.93,115,Male,Summer,0
ZUD-15897,2025-12-25,Pune,Men,Shirt,L,19,2354.59,10.0,2119.13,40263.42,138,Female,Winter,1
ZUD-15898,2026-02-28,Chennai,Accessories,Belt,XL,21,2165.3,20.0,1732.24,36377.03,275,Male,Monsoon,0
ZUD-15899,2026-04-01,Chennai,Accessories,Bag,XL,13,1492.53,0.0,1492.53,19402.88,47,Male,Monsoon,1
ZUD-15900,2024-10-25,Delhi,Accessories,Bag,M,3,867.47,30.0,607.23,1821.69,16,Female,Winter,0
ZUD-15901,2024-09-20,Chennai,Men,Tshirt,L,7,741.82,15.0,630.55,4413.84,235,Female,Monsoon,0
ZUD-15902,2024-05-23,Delhi,Women,Dress,S,24,2806.26,20.0,2245.01,53880.22,256,Male,Winter,1
ZUD-15903,2025-03-01,Pune,Kids,Kids Shorts,L,10,1004.05,20.0,803.24,8032.39,68,Male,Summer,0
ZUD-15904,2024-04-28,Bangalore,Accessories,Socks,L,13,2396.46,20.0,1917.17,24923.15,112,Female,Winter,0
ZUD-15905,2024-07-03,Pune,Women,Dress,L,11,3271.67,0.0,3271.67,35988.42,293,Male,Monsoon,0
ZUD-15906,2025-02-06,Pune,Accessories,Bag,L,4,648.58,0.0,648.58,2594.32,126,Female,Summer,0
ZUD-15907,2025-09-01,Bangalore,Women,Jeans,S,18,348.23,0.0,348.23,6268.05,183,Female,Summer,1
ZUD-15908,2025-03-04,Chennai,Men,Joggers,L,22,771.07,20.0,616.86,13570.89,93,Male,Monsoon,0
ZUD-15909,2025-08-17,Chennai,Men,Jacket,XL,4,1183.2,10.0,1064.88,4259.52,36,Male,Winter,1
ZUD-15910,2025-10-15,Mumbai,Women,Dress,L,22,2571.75,10.0,2314.58,50920.71,257,Female,Monsoon,0
ZUD-15911,2024-06-19,Pune,Men,Joggers,M,2,2683.74,30.0,1878.62,3757.24,18,Female,Monsoon,0
ZUD-15912,2025-07-17,Pune,Women,Skirt,L,9,2703.15,15.0,2297.68,20679.1,74,Male,Summer,1
ZUD-15913,2024-10-17,Mumbai,Accessories,Socks,M,4,243.69,15.0,207.13,828.54,98,Male,Monsoon,0
ZUD-15914,2025-02-20,Delhi,Men,Joggers,S,9,2817.48,30.0,1972.24,17750.15,200,Male,Summer,1
ZUD-15915,2025-02-15,Pune,Accessories,Belt,L,29,1059.74,20.0,847.79,24585.92,247,Male,Winter,0
ZUD-15916,2025-06-20,Pune,Accessories,Belt,M,24,957.16,30.0,670.01,16080.21,12,Female,Winter,1
ZUD-15917,2025-05-23,Bangalore,Kids,Kids Shorts,XL,8,2767.85,0.0,2767.85,22142.77,117,Female,Summer,1
ZUD-15918,2024-06-19,Bangalore,Men,Jacket,L,14,2874.42,30.0,2012.09,28169.33,206,Male,Summer,1
ZUD-15919,2024-06-16,Chennai,Accessories,Belt,M,12,2767.32,,2490.59,29887.09,185,Male,Summer,0
ZUD-15920,2024-08-14,Delhi,Kids,Kids Dress,M,7,2904.83,15.0,2469.11,17283.75,162,Male,Winter,1
ZUD-15921,2025-02-09,Mumbai,Accessories,Belt,M,14,2145.28,30.0,1501.7,21023.73,34,Female,Monsoon,0
ZUD-15922,2025-02-12,Mumbai,Kids,Kids Dress,L,6,906.56,20.0,725.25,4351.5,171,Female,Winter,0
ZUD-15923,2024-07-15,Bangalore,Kids,Kids Tshirt,S,28,997.17,10.0,897.46,25128.75,233,Female,Summer,0
ZUD-15924,2025-11-04,Pune,Women,Kurti,M,25,3017.04,10.0,2715.34,67883.49,163,Female,Winter,0
ZUD-15925,2025-08-10,Delhi,Men,Tshirt,L,19,2730.39,15.0,2320.83,44095.85,214,Male,Monsoon,1
ZUD-15926,2024-07-10,Pune,Men,Joggers,XL,8,987.93,30.0,691.55,5532.43,179,Male,Winter,1
ZUD-15927,2025-10-09,Delhi,Accessories,Bag,S,25,2628.54,10.0,2365.68,59142.08,121,Male,Monsoon,0
ZUD-15928,2024-08-22,Delhi,Women,Jeans,XL,7,1457.45,15.0,1238.84,8671.85,72,Female,Winter,1
ZUD-15929,2025-07-01,Chennai,Accessories,Cap,S,2,297.18,10.0,267.46,534.93,145,Male,Summer,1
ZUD-15930,2025-02-18,Delhi,Women,Dress,S,28,769.46,20.0,615.57,17235.95,130,Male,Winter,0
ZUD-15931,2026-01-15,Delhi,Women,Jeans,M,13,2516.18,30.0,1761.33,22897.28,256,Male,Winter,1
ZUD-15932,2025-02-17,Bangalore,Kids,Kids Dress,S,4,1885.96,15.0,1603.07,6412.27,153,Male,Winter,1
ZUD-15933,2025-09-15,Delhi,Accessories,Bag,S,4,1553.85,20.0,1243.08,4972.31,63,Male,Monsoon,1
ZUD-15934,2025-03-05,Delhi,Women,Skirt,L,3,2639.27,15.0,2243.38,6730.13,264,Female,Winter,0
ZUD-15935,2025-10-13,Chennai,Accessories,Belt,L,12,1602.82,15.0,1362.39,16348.74,202,Male,Summer,0
ZUD-15936,2024-12-24,Mumbai,Men,Shirt,M,14,1649.38,30.0,1154.56,16163.88,163,Female,Monsoon,0
ZUD-15937,2025-06-26,Bangalore,Kids,Kids Shorts,S,13,1166.23,10.0,1049.61,13644.94,187,Female,Winter,0
ZUD-15938,2025-03-02,Pune,Kids,Kids Dress,M,5,577.08,15.0,490.52,2452.6,171,Male,Summer,1
ZUD-15939,2026-02-15,Bangalore,Accessories,Socks,L,7,1130.33,15.0,960.78,6725.48,160,Male,Winter,0
ZUD-15940,2026-03-08,Delhi,Women,Skirt,M,2,1570.92,0.0,1570.92,3141.84,262,Male,Winter,0
ZUD-15941,2025-10-16,Chennai,Men,Jacket,S,18,2972.05,30.0,2080.44,37447.85,186,Female,Monsoon,1
ZUD-15942,2026-03-03,Mumbai,Men,Jeans,XL,9,2773.65,10.0,2496.28,22466.54,260,Female,Winter,0
ZUD-15943,2026-01-26,Pune,Men,Jeans,S,11,464.94,30.0,325.46,3580.03,202,Female,Summer,1
ZUD-15944,2026-02-03,Bangalore,Accessories,Belt,XL,29,1235.68,30.0,864.98,25084.35,164,Female,Winter,1
ZUD-15945,2024-10-01,Chennai,Kids,Kids Shorts,S,10,1020.23,10.0,918.2,9182.03,67,Female,Winter,1
ZUD-15946,2025-07-12,Mumbai,Kids,Kids Dress,S,17,531.32,30.0,371.92,6322.67,167,Male,Winter,0
ZUD-15947,2025-12-05,Delhi,Men,Jacket,XL,7,1369.57,20.0,1095.66,7669.61,122,Female,Winter,1
ZUD-15948,2025-04-28,Pune,Accessories,Bag,S,28,650.48,10.0,585.43,16392.01,167,Female,Winter,0
ZUD-15949,2025-06-05,Mumbai,Men,Tshirt,L,25,1688.6,15.0,1435.31,35882.74,207,Female,Winter,0
ZUD-15950,2025-08-28,Chennai,Women,Dress,S,24,469.39,0.0,469.39,11265.3,15,Male,Monsoon,0
ZUD-15951,2024-05-02,Bangalore,Kids,Kids Dress,L,14,2063.36,,1650.69,23109.66,75,Male,Winter,0
ZUD-15952,2024-11-21,Mumbai,Women,Top,M,13,943.18,0.0,943.18,12261.39,117,Female,Summer,1
ZUD-15953,2025-07-25,Chennai,Men,Jacket,L,13,1037.9,10.0,934.11,12143.47,217,Female,Summer,1
ZUD-15954,2025-12-08,Mumbai,Kids,Kids Shorts,S,24,345.67,20.0,276.54,6636.87,297,Female,Monsoon,0
ZUD-15955,2025-04-11,Delhi,Accessories,Cap,S,9,1104.08,30.0,772.85,6955.69,291,Male,Summer,1
ZUD-15956,2024-11-12,Delhi,Accessories,Bag,M,28,1034.46,20.0,827.57,23171.91,262,Male,Monsoon,0
ZUD-15957,2024-07-29,Chennai,Women,Dress,S,19,2313.57,20.0,1850.86,35166.28,75,Male,Monsoon,0
ZUD-15958,2024-11-12,Delhi,Accessories,Belt,L,17,2966.75,0.0,2966.75,50434.72,239,Female,Monsoon,1
ZUD-15959,2024-09-19,Delhi,Women,Skirt,L,14,2609.97,15.0,2218.47,31058.63,45,Female,Winter,1
ZUD-15960,2024-09-06,Pune,Kids,Kids Dress,XL,5,967.29,30.0,677.1,3385.5,224,Male,Monsoon,0
ZUD-15961,2026-02-11,Bangalore,Accessories,Socks,M,13,1234.99,0.0,1234.99,16054.84,288,Female,Winter,0
ZUD-15962,2025-06-04,Bangalore,Accessories,Belt,M,3,1487.73,30.0,1041.41,3124.24,246,Male,Summer,0
ZUD-15963,2024-05-19,Chennai,Accessories,Belt,M,10,2285.37,20.0,1828.3,18282.96,146,Female,Winter,1
ZUD-15964,2026-04-12,Mumbai,Men,Tshirt,L,23,2813.04,10.0,2531.74,58230.02,299,Female,Winter,0
ZUD-15965,2025-11-27,Chennai,Accessories,Socks,XL,3,2876.94,20.0,2301.55,6904.65,44,Male,Summer,1
ZUD-15966,2025-02-25,Pune,Kids,Kids Shorts,M,2,2301.27,10.0,2071.14,4142.29,131,Female,Winter,0
ZUD-15967,2025-04-08,Chennai,Accessories,Cap,L,10,2252.97,15.0,1915.02,19150.22,87,Male,Summer,0
ZUD-15968,2026-02-18,Pune,Men,Jeans,XL,20,2247.79,0.0,2247.79,44955.86,103,Female,Monsoon,0
ZUD-15969,2024-09-05,Mumbai,Kids,Kids Shorts,XL,6,1856.49,30.0,1299.54,7797.26,231,Female,Winter,0
ZUD-15970,2024-07-21,Pune,Men,Joggers,L,14,1251.19,0.0,1251.19,17516.72,146,Male,Winter,1
ZUD-15971,2025-09-06,Mumbai,Women,Skirt,M,9,3537.5,15.0,3006.88,27061.88,218,Male,Winter,1
ZUD-15972,2025-02-27,Chennai,Accessories,Bag,M,20,1512.22,15.0,1285.39,25707.76,193,Female,Winter,1
ZUD-15973,2025-02-09,Mumbai,Men,Tshirt,L,25,882.58,30.0,617.81,15445.17,282,Male,Monsoon,0
ZUD-15974,2024-09-25,Delhi,Women,Dress,XL,17,1337.21,20.0,1069.77,18186.09,247,Female,Summer,0
ZUD-15975,2026-04-23,Bangalore,Women,Kurti,M,3,2115.0,15.0,1797.75,5393.24,127,Female,Monsoon,0
ZUD-15976,2025-12-11,Mumbai,Men,Tshirt,M,27,414.63,10.0,373.17,10075.51,46,Female,Winter,0
ZUD-15977,2024-10-03,Mumbai,Men,Jeans,XL,12,1938.93,10.0,1745.04,20940.49,274,Male,Summer,0
ZUD-15978,2025-01-23,Chennai,Men,Tshirt,M,12,2083.22,15.0,1770.74,21248.85,83,Male,Winter,0
ZUD-15979,2025-12-16,Chennai,Women,Jeans,XL,10,3395.43,10.0,3055.88,30558.83,66,Female,Summer,0
ZUD-15980,2025-12-07,Bangalore,Kids,Kids Shorts,S,8,2297.83,10.0,2068.04,16544.34,212,Female,Monsoon,1
ZUD-15981,2024-08-14,Chennai,Men,Jeans,S,7,503.98,,352.78,2469.48,210,Male,Summer,0
ZUD-15982,2025-06-18,Bangalore,Accessories,Socks,XL,29,2794.08,10.0,2514.67,72925.43,65,Male,Summer,0
ZUD-15983,2024-05-25,Bangalore,Women,Skirt,M,9,516.75,20.0,413.4,3720.61,12,Male,Summer,1
ZUD-15984,2026-02-14,Delhi,Women,Kurti,S,4,1345.38,15.0,1143.57,4574.28,272,Male,Summer,0
ZUD-15985,2025-10-21,Chennai,Women,Top,XL,5,2386.94,10.0,2148.24,10741.21,200,Female,Winter,0
ZUD-15986,2025-03-23,Chennai,Kids,Kids Dress,L,21,2558.35,10.0,2302.51,48352.73,94,Male,Winter,0
ZUD-15987,2025-11-08,Chennai,Kids,Kids Tshirt,M,27,1280.34,20.0,1024.27,27655.39,51,Female,Monsoon,1
ZUD-15988,2025-05-29,Pune,Accessories,Bag,M,2,983.55,0.0,983.55,1967.11,273,Female,Summer,1
ZUD-15989,2024-10-26,Bangalore,Accessories,Bag,L,21,901.77,0.0,901.77,18937.16,31,Female,Monsoon,0
ZUD-15990,2025-08-24,Bangalore,Kids,Kids Tshirt,M,17,1058.42,0.0,1058.42,17993.18,185,Female,Monsoon,0
ZUD-15991,2025-01-30,Mumbai,Women,Dress,,15,3190.13,,2552.11,38281.58,104,Male,Monsoon,0
ZUD-15992,2025-10-29,Pune,Men,Tshirt,S,5,282.24,20.0,225.79,1128.95,179,Female,Monsoon,0
ZUD-15993,2024-11-08,Chennai,Kids,Kids Shorts,S,20,1007.66,20.0,806.13,16122.52,207,Female,Winter,0
ZUD-15994,2025-06-18,Pune,Women,Kurti,M,12,3249.14,10.0,2924.23,35090.75,151,Female,Monsoon,0
ZUD-15995,2026-01-25,Pune,Men,Joggers,L,7,2647.03,0.0,2647.03,18529.24,37,Male,Summer,0
ZUD-15996,2024-06-01,Bangalore,Accessories,Socks,XL,7,1469.2,30.0,1028.44,7199.09,263,Male,Monsoon,1
ZUD-15997,2025-01-31,Chennai,Accessories,Socks,S,11,1666.01,15.0,1416.11,15577.17,164,Female,Summer,0
ZUD-15998,2025-10-15,Pune,Men,Jacket,S,1,2980.03,0.0,2980.03,2980.03,237,Female,Summer,0
ZUD-15999,2024-07-23,Pune,Accessories,Cap,M,22,1606.83,20.0,1285.46,28280.2,156,Female,Winter,0
ZUD-16000,2025-01-09,Bangalore,Accessories,Cap,M,4,2444.04,0.0,2444.04,9776.17,39,Male,Monsoon,0
ZUD-16001,2026-03-26,Mumbai,Accessories,Socks,XL,29,2116.48,30.0,1481.54,42964.63,132,Female,Summer,0
ZUD-16002,2025-01-11,Delhi,Kids,Kids Tshirt,M,12,505.83,10.0,455.25,5462.96,147,Female,Winter,1
ZUD-16003,2025-08-11,Chennai,Accessories,Bag,M,24,2310.73,,1848.58,44365.93,280,Female,Monsoon,1
ZUD-16004,2025-02-25,Mumbai,Accessories,Socks,M,25,1809.85,20.0,1447.88,36197.04,279,Female,Winter,0
ZUD-16005,2025-09-01,Pune,Women,Kurti,XL,4,1345.48,10.0,1210.94,4843.74,104,Female,Winter,0
ZUD-16006,2025-12-08,Bangalore,Accessories,Belt,L,11,1952.43,10.0,1757.19,19329.09,203,Female,Summer,1
ZUD-16007,2026-02-18,Bangalore,Women,Dress,L,25,707.1,30.0,494.97,12374.3,78,Female,Monsoon,0
ZUD-16008,2025-07-11,Mumbai,Men,Joggers,XL,2,2326.12,15.0,1977.2,3954.4,107,Female,Winter,0
ZUD-16009,2026-03-16,Mumbai,Women,Top,L,27,327.5,30.0,229.25,6189.66,93,Female,Summer,0
ZUD-16010,2025-02-18,Chennai,Men,Joggers,XL,18,400.6,30.0,280.42,5047.6,128,Male,Summer,1
ZUD-16011,2024-10-24,Bangalore,Accessories,Socks,XL,8,2007.72,0.0,2007.72,16061.76,118,Male,Summer,1
ZUD-16012,2024-08-31,Pune,Women,Skirt,L,2,3260.16,30.0,2282.11,4564.23,187,Female,Winter,0
ZUD-16013,2024-11-23,Mumbai,Accessories,Belt,XL,12,676.31,30.0,473.41,5680.96,152,Female,Summer,1
ZUD-16014,2025-01-18,Delhi,Accessories,Bag,L,26,2797.5,,1958.25,50914.54,185,Female,Summer,0
ZUD-16015,2025-10-29,Pune,Kids,Kids Shorts,S,28,2526.77,10.0,2274.1,63674.66,159,Male,Monsoon,0
ZUD-16016,2026-03-15,Bangalore,Women,Jeans,L,26,2082.83,15.0,1770.4,46030.48,47,Female,Winter,1
ZUD-16017,2025-09-06,Mumbai,Kids,Kids Dress,M,24,1058.15,15.0,899.43,21586.35,255,Female,Winter,0
ZUD-16018,2024-11-18,Pune,Kids,Kids Dress,S,24,2041.4,10.0,1837.26,44094.16,58,Female,Summer,0
ZUD-16019,2024-09-29,Delhi,Men,Jeans,XL,15,472.82,0.0,472.82,7092.31,185,Male,Winter,1
ZUD-16020,2024-11-26,Chennai,Kids,Kids Shorts,XL,12,1376.57,15.0,1170.09,14041.04,35,Male,Winter,0
ZUD-16021,2025-06-07,Pune,Women,Jeans,L,27,2760.72,10.0,2484.65,67085.51,62,Male,Summer,0
ZUD-16022,2026-02-24,Pune,Women,Top,XL,6,981.48,20.0,785.18,4711.1,86,Female,Monsoon,0
ZUD-16023,2026-04-12,Chennai,Kids,Kids Dress,XL,3,1855.44,15.0,1577.13,4731.38,71,Female,Winter,1
ZUD-16024,2024-08-09,Mumbai,Men,Joggers,L,20,880.95,0.0,880.95,17619.09,166,Female,Summer,1
ZUD-16025,2024-09-26,Bangalore,Women,Top,XL,22,3113.41,20.0,2490.73,54796.02,70,Male,Winter,1
ZUD-16026,2025-06-02,Mumbai,Women,Kurti,XL,12,2199.94,15.0,1869.95,22439.42,228,Male,Monsoon,1
ZUD-16027,2025-01-01,Chennai,Men,Jeans,L,16,2366.72,15.0,2011.71,32187.44,147,Male,Monsoon,0
ZUD-16028,2025-09-14,Mumbai,Men,Tshirt,S,9,2835.33,30.0,1984.73,17862.57,285,Female,Summer,0
ZUD-16029,2024-10-12,Chennai,Accessories,Cap,M,11,294.63,20.0,235.71,2592.78,77,Female,Summer,0
ZUD-16030,2024-12-04,Mumbai,Accessories,Socks,S,26,1734.66,15.0,1474.46,38335.91,144,Male,Winter,0
ZUD-16031,2024-06-16,Pune,Men,Joggers,M,22,1231.65,30.0,862.15,18967.36,106,Female,Winter,0
ZUD-16032,2024-11-26,Mumbai,Accessories,Belt,M,23,2038.71,20.0,1630.97,37512.35,232,Male,Winter,1
ZUD-16033,2025-04-17,Delhi,Kids,Kids Dress,M,21,2888.97,30.0,2022.28,42467.84,159,Female,Monsoon,0
ZUD-16034,2024-10-04,Mumbai,Women,Kurti,M,25,2355.09,30.0,1648.57,41214.13,171,Female,Summer,0
ZUD-16035,2024-05-23,Delhi,Kids,Kids Shorts,XL,29,2282.41,30.0,1597.69,46332.87,222,Male,Monsoon,1
ZUD-16036,2024-06-14,Pune,Accessories,Belt,L,1,2324.5,15.0,1975.83,1975.83,175,Female,Summer,0
ZUD-16037,2025-01-22,Pune,Women,Top,L,13,675.8,30.0,473.06,6149.81,153,Male,Winter,0
ZUD-16038,2026-01-04,Chennai,Men,Joggers,L,10,2246.99,0.0,2246.99,22469.92,222,Male,Winter,0
ZUD-16039,2025-04-18,Mumbai,Women,Skirt,XL,15,591.29,0.0,591.29,8869.35,222,Male,Winter,0
ZUD-16040,2025-07-21,Bangalore,Accessories,Bag,M,4,1529.92,10.0,1376.93,5507.72,82,Female,Summer,0
ZUD-16041,2025-08-04,Bangalore,Men,Jacket,L,27,588.63,10.0,529.77,14303.75,86,Female,Summer,0
ZUD-16042,2025-03-02,Pune,Women,Top,S,27,965.9,30.0,676.13,18255.44,39,Female,Monsoon,0
ZUD-16043,2024-12-01,Pune,Men,Jacket,S,16,1409.68,,1268.71,20299.37,295,Male,Summer,0
ZUD-16044,2024-07-21,Bangalore,Accessories,Cap,L,6,911.54,20.0,729.24,4375.41,293,Male,Winter,1
ZUD-16045,2024-05-28,Chennai,Kids,Kids Tshirt,XL,11,2604.95,10.0,2344.46,25789.04,33,Male,Monsoon,0
ZUD-16046,2025-04-15,Chennai,Women,Kurti,S,13,287.15,20.0,229.72,2986.39,92,Male,Monsoon,0
ZUD-16047,2024-12-30,Bangalore,Accessories,Belt,L,9,2510.56,0.0,2510.56,22595.01,171,Female,Monsoon,0
ZUD-16048,2024-11-15,Chennai,Men,Joggers,XL,18,775.11,0.0,775.11,13951.9,281,Male,Monsoon,1
ZUD-16049,2024-07-31,Chennai,Kids,Kids Tshirt,L,15,2996.4,0.0,2996.4,44945.99,195,Female,Monsoon,0
ZUD-16050,2024-06-28,Bangalore,Men,Jacket,XL,15,2295.44,20.0,1836.35,27545.27,236,Female,Monsoon,0
ZUD-16051,2025-11-24,Pune,Accessories,Cap,S,26,1426.43,15.0,1212.46,31524.02,35,Male,Winter,0
ZUD-16052,2025-09-26,Delhi,Kids,Kids Shorts,L,27,685.85,20.0,548.68,14814.37,69,Female,Summer,1
ZUD-16053,2025-08-11,Chennai,Kids,Kids Dress,L,8,1950.07,0.0,1950.07,15600.56,128,Male,Winter,0
ZUD-16054,2024-11-09,Pune,Kids,Kids Tshirt,XL,23,879.47,15.0,747.55,17193.58,69,Male,Winter,0
ZUD-16055,2025-09-13,Pune,Accessories,Socks,M,1,1593.1,0.0,1593.1,1593.1,226,Male,Winter,1
ZUD-16056,2024-06-22,Pune,Women,Jeans,M,1,1763.99,15.0,1499.39,1499.39,186,Female,Monsoon,0
ZUD-16057,2025-10-25,Bangalore,Kids,Kids Shorts,L,24,995.08,10.0,895.57,21493.76,114,Male,Summer,0
ZUD-16058,2025-01-22,Delhi,Women,Dress,M,2,751.51,15.0,638.78,1277.56,200,Female,Monsoon,1
ZUD-16059,2024-09-20,Bangalore,Men,Joggers,L,18,1157.0,10.0,1041.3,18743.39,206,Male,Winter,1
ZUD-16060,2025-10-12,Mumbai,Kids,Kids Tshirt,S,25,210.18,10.0,189.16,4729.04,130,Male,Summer,1
ZUD-16061,2026-04-25,Pune,Women,Skirt,XL,1,1860.32,10.0,1674.28,1674.28,199,Male,Winter,1
ZUD-16062,2026-01-17,Chennai,Men,Joggers,S,13,1052.01,15.0,894.21,11624.67,37,Male,Summer,0
ZUD-16063,2026-02-10,Delhi,Men,Tshirt,S,23,819.72,10.0,737.75,16968.16,290,Male,Summer,0
ZUD-16064,2025-02-02,Chennai,Kids,Kids Shorts,XL,1,1582.67,15.0,1345.27,1345.27,154,Female,Monsoon,0
ZUD-16065,2025-10-17,Delhi,Men,Jacket,L,8,1199.22,15.0,1019.33,8154.67,53,Male,Winter,0
ZUD-16066,2026-02-13,Pune,Men,Jacket,M,15,2419.51,10.0,2177.56,32663.44,52,Female,Monsoon,1
ZUD-16067,2024-11-23,Pune,Men,Tshirt,L,19,1442.01,15.0,1225.71,23288.49,71,Male,Monsoon,0
ZUD-16068,2024-09-17,Mumbai,Women,Jeans,XL,11,2632.04,20.0,2105.64,23161.99,261,Female,Monsoon,0
ZUD-16069,2024-07-10,Pune,Accessories,Cap,S,15,1299.3,0.0,1299.3,19489.57,36,Male,Monsoon,0
ZUD-16070,2024-08-29,Bangalore,Kids,Kids Tshirt,XL,24,776.57,20.0,621.26,14910.14,152,Female,Summer,0
ZUD-16071,2025-06-26,Chennai,Accessories,Bag,XL,25,497.96,10.0,448.16,11204.11,258,Female,Summer,0
ZUD-16072,2025-04-03,Pune,Women,Dress,XL,9,2820.45,20.0,2256.36,20307.25,100,Male,Monsoon,1
ZUD-16073,2024-05-13,Delhi,Kids,Kids Tshirt,L,23,1365.34,0.0,1365.34,31402.83,118,Male,Monsoon,0
ZUD-16074,2025-10-28,Delhi,Accessories,Socks,XL,5,2844.71,30.0,1991.3,9956.5,140,Female,Winter,0
ZUD-16075,2024-09-09,Chennai,Women,Top,S,16,1590.32,10.0,1431.29,22900.57,62,Male,Winter,1
ZUD-16076,2025-09-29,Mumbai,Kids,Kids Dress,S,4,1365.51,0.0,1365.51,5462.04,253,Male,Winter,0
ZUD-16077,2026-02-05,Bangalore,Men,Tshirt,XL,20,2048.11,20.0,1638.49,32769.74,58,Female,Summer,0
ZUD-16078,2025-04-25,Bangalore,Men,Joggers,L,15,2942.12,30.0,2059.49,30892.3,15,Female,Winter,1
ZUD-16079,2026-01-23,Delhi,Accessories,Belt,M,20,2134.49,0.0,2134.49,42689.83,201,Male,Monsoon,0
ZUD-16080,2026-03-25,Mumbai,Men,Joggers,L,20,1402.59,30.0,981.81,19636.29,267,Female,Monsoon,1
ZUD-16081,2025-03-20,Mumbai,Women,Jeans,L,23,2771.76,30.0,1940.24,44625.41,92,Male,Monsoon,0
ZUD-16082,2024-12-22,Delhi,Men,Jeans,L,17,2346.13,0.0,2346.13,39884.15,51,Male,Winter,1
ZUD-16083,2025-01-04,Delhi,Women,Kurti,S,9,2587.28,10.0,2328.55,20956.98,247,Male,Summer,1
ZUD-16084,2024-08-02,Bangalore,Women,Top,L,3,3452.82,15.0,2934.9,8804.69,226,Female,Winter,1
ZUD-16085,2024-07-03,Mumbai,Women,Top,M,22,1666.8,30.0,1166.76,25668.7,101,Female,Monsoon,0
ZUD-16086,2024-05-11,Mumbai,Kids,Kids Tshirt,,10,1227.59,20.0,982.08,9820.75,258,Female,Winter,0
ZUD-16087,2025-12-03,Bangalore,Accessories,Socks,M,18,1862.26,0.0,1862.26,33520.6,204,Female,Summer,0
ZUD-16088,2025-11-10,Delhi,Women,Top,S,9,1380.74,0.0,1380.74,12426.64,92,Male,Monsoon,1
ZUD-16089,2025-02-23,Delhi,Women,Jeans,,20,2280.5,15.0,1938.42,38768.5,26,Male,Monsoon,1
ZUD-16090,2024-11-20,Pune,Kids,Kids Tshirt,S,22,2812.82,10.0,2531.54,55693.89,181,Female,Winter,0
ZUD-16091,2025-09-11,Pune,Men,Shirt,S,14,2515.41,10.0,2263.87,31694.17,34,Male,Winter,1
ZUD-16092,2024-12-25,Bangalore,Women,Top,M,12,2099.99,15.0,1784.99,21419.87,225,Female,Summer,0
ZUD-16093,2025-09-10,Bangalore,Kids,Kids Shorts,XL,9,1879.89,30.0,1315.92,11843.32,36,Female,Monsoon,0
ZUD-16094,2025-10-12,Bangalore,Accessories,Belt,M,14,578.05,20.0,462.44,6474.17,106,Female,Winter,0
ZUD-16095,2024-09-10,Chennai,Women,Skirt,S,20,1602.04,,1602.04,32040.88,295,Female,Summer,0
ZUD-16096,2025-12-01,Bangalore,Men,Tshirt,XL,12,282.31,15.0,239.97,2879.6,114,Male,Summer,0
ZUD-16097,2024-06-18,Mumbai,Accessories,Belt,M,13,2175.7,,1958.13,25455.73,166,Female,Summer,1
ZUD-16098,2025-11-13,Chennai,Men,Joggers,,15,2332.67,15.0,1982.77,29741.55,170,Female,Winter,0
ZUD-16099,2025-03-19,Mumbai,Accessories,Belt,M,29,2430.39,,1701.28,49337.0,81,Male,Summer,1
ZUD-16100,2024-10-23,Bangalore,Accessories,Bag,L,15,2347.26,30.0,1643.08,24646.19,62,Male,Summer,0
ZUD-16101,2025-02-26,Pune,Kids,Kids Shorts,M,19,1726.0,10.0,1553.4,29514.55,227,Male,Summer,1
ZUD-16102,2026-01-23,Delhi,Kids,Kids Dress,S,10,2672.6,30.0,1870.82,18708.23,205,Male,Winter,1
ZUD-16103,2026-03-24,Pune,Kids,Kids Dress,S,14,1218.07,30.0,852.65,11937.07,263,Female,Winter,0
ZUD-16104,2025-11-14,Mumbai,Kids,Kids Dress,S,7,1486.64,10.0,1337.98,9365.85,17,Female,Winter,1
ZUD-16105,2024-05-18,Bangalore,Women,Jeans,M,5,1415.5,10.0,1273.95,6369.77,106,Female,Winter,0
ZUD-16106,2024-11-08,Delhi,Women,Kurti,XL,7,1882.39,10.0,1694.15,11859.08,160,Male,Summer,0
ZUD-16107,2025-02-26,Mumbai,Accessories,Cap,M,17,710.03,15.0,603.52,10259.86,218,Female,Winter,0
ZUD-16108,2024-12-08,Delhi,Women,Kurti,S,12,3433.94,30.0,2403.76,28845.08,55,Female,Summer,1
ZUD-16109,2024-06-04,Pune,Women,Skirt,L,27,2189.92,0.0,2189.92,59127.76,39,Male,Monsoon,1
